"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.659587674E2,-1.371374819E-4,1.017429773E-2,3.037929349E-2
5.660584992E2,-2.590735909E-3,7.558964659E-3,3.360252455E-2
5.661582322E2,-1.454521995E-2,1.302290359E-3,4.912062734E-2
5.662579642E2,-2.427117154E-2,4.076394252E-3,3.319079056E-2
5.663576972E2,-1.144197583E-2,5.601304118E-3,2.535483614E-2
5.664574292E2,-4.858922213E-3,-6.221572985E-4,2.441061661E-2
5.665571622E2,-1.948970929E-2,-2.110487549E-3,3.120288067E-2
5.666568952E2,-3.704574704E-2,4.008140881E-3,2.743410878E-2
5.667566272E2,-1.900448836E-2,6.999665871E-3,1.918855123E-2
5.668563602E2,-2.453527786E-2,4.344430286E-3,2.216489799E-2
5.669560922E2,-2.324648760E-2,4.507794511E-3,2.471021935E-2
5.670558253E2,-1.775782742E-2,-1.574018737E-3,3.439360857E-2
5.671555583E2,9.872348746E-4,4.491989966E-3,2.307171747E-2
5.672552903E2,-6.319457665E-3,1.473681908E-2,8.814202622E-3
5.673550233E2,1.349194907E-2,1.051895320E-2,9.886525571E-3
5.674547553E2,1.756991819E-2,6.446575746E-3,2.020414919E-2
5.675544883E2,3.602699190E-2,4.619210027E-3,2.461514808E-2
5.676542213E2,2.948364476E-3,6.235653535E-3,1.071956847E-2
5.677539533E2,-1.132753864E-2,-4.894336686E-3,1.463175844E-2
5.678536863E2,-1.048446819E-2,9.908200242E-3,6.409703055E-4
5.679534183E2,-5.869865883E-3,1.896992885E-2,-1.756587252E-2
5.680531515E2,-4.034475610E-2,3.692775266E-3,5.838667974E-3
5.681528845E2,-2.216273174E-2,4.253867082E-4,6.366762798E-3
5.682526165E2,-3.911742941E-2,3.442358226E-2,-3.923068196E-2
5.683523495E2,-1.068458613E-2,1.607426442E-2,-2.214356884E-2
5.684520815E2,-2.937761694E-2,3.063154034E-2,-3.536563367E-2
5.685518145E2,-4.639102146E-2,3.848500177E-2,-5.103513598E-2
5.686515465E2,-2.986077964E-2,3.114452958E-2,-4.126825929E-2
5.687512795E2,2.875060216E-2,2.260563523E-2,-2.648399025E-2
5.688510125E2,6.606491655E-2,1.148471143E-2,8.969336748E-3
5.689507445E2,2.256136574E-2,8.326646639E-5,1.541006193E-2
5.690504771E2,7.200131565E-2,3.642280400E-2,-3.574474156E-2
5.691502091E2,1.637903787E-2,-9.908584878E-3,4.504412413E-2
5.692499421E2,-1.881163567E-1,3.659125790E-2,-2.348079579E-4
5.693496751E2,1.544442121E-2,2.905031480E-2,2.890976518E-2
5.694494071E2,5.407721549E-2,4.513835907E-2,2.331325971E-2
5.695491401E2,-2.638327889E-3,3.531668708E-2,4.047387466E-2
5.696488721E2,-3.120656125E-2,3.868169710E-2,5.501179397E-2
5.697486051E2,8.442134596E-3,4.014042020E-2,6.841109693E-2
5.698483381E2,7.004079968E-2,1.158444211E-1,-3.938394785E-2
5.699480701E2,1.080858707E-1,8.285875618E-2,-6.196299568E-3
5.700478031E2,-1.642469764E-1,-3.518705815E-2,1.744717509E-1
5.701475361E2,-1.659051776E-1,9.715558589E-2,1.900649862E-3
5.702472681E2,3.595729545E-2,5.470300838E-2,3.140819818E-2
5.703470011E2,1.004436761E-1,5.227733776E-2,2.176569030E-2
5.704467331E2,-2.062329650E-2,5.149509758E-2,1.291760057E-2
5.705464661E2,7.247238606E-2,-2.466567792E-3,6.901404262E-2
5.706461991E2,-7.499043643E-2,3.073094040E-2,4.182156548E-2
5.707459311E2,-1.821256876E-1,5.824059620E-2,1.542537659E-2
5.708456641E2,-8.323732764E-2,3.725235909E-2,4.704215378E-2
5.709453961E2,5.611921661E-3,7.587079704E-2,1.148442272E-2
5.710451291E2,6.177944317E-2,6.078126654E-2,3.272860125E-2
5.711448625E2,-1.856280491E-3,2.436369471E-2,5.711928755E-2
5.712445945E2,-3.803339973E-2,-3.132373793E-3,5.362802744E-2
5.713443275E2,-1.144502033E-2,-9.548178641E-4,3.423555195E-2
5.714440605E2,8.825615980E-3,1.646286622E-2,1.461111847E-2
5.715437925E2,2.250295691E-2,1.368817873E-2,1.798839681E-2
5.716435255E2,4.513499513E-2,2.824811637E-2,-9.740439244E-3
5.717432585E2,2.114645578E-2,8.823334239E-3,2.502007410E-2
5.718429905E2,4.383096471E-3,-4.036313854E-3,3.883043677E-2
5.719427235E2,-5.198166240E-3,1.413497701E-2,2.707042731E-3
5.720424555E2,-6.519997865E-2,7.579605561E-3,-9.154143743E-3
5.721421883E2,4.858177155E-2,-1.522430778E-2,-4.797481000E-3
5.722419213E2,4.510798305E-2,-2.477031201E-2,1.451869588E-2
5.723416533E2,-4.584504291E-2,2.820130996E-2,-6.043504179E-2
5.724413863E2,-1.442293823E-2,-9.800116532E-4,-2.563631348E-2
5.725411193E2,-4.856962338E-2,8.373575285E-3,-2.604483999E-2
5.726408513E2,-5.033676699E-2,-1.053686254E-2,3.509584814E-3
5.727405843E2,-2.597744390E-2,5.774079822E-3,-1.874977536E-2
5.728403173E2,-3.970628977E-2,-6.466954481E-3,-2.356558107E-3
5.729400493E2,1.830610819E-2,2.065183595E-3,-1.133860461E-2
5.730397823E2,-1.339172572E-2,1.907217549E-3,-1.374236494E-2
5.731395159E2,1.574641676E-3,9.525381029E-4,-6.234911736E-3
5.732392479E2,4.270586371E-2,2.283692360E-3,-1.274075359E-2
5.733389809E2,-5.953302234E-2,-7.275329903E-3,8.503287099E-3
5.734387129E2,4.678180907E-3,-1.933145151E-2,2.059722506E-2
5.735384459E2,1.354535520E-1,-1.548867859E-2,2.223054506E-2
5.736381789E2,1.146965325E-1,-2.806379460E-2,3.383607045E-2
5.737379109E2,2.982613072E-2,9.836978279E-6,-1.751887845E-3
5.738376439E2,-5.199324340E-3,1.187577471E-2,-1.663388871E-2
5.739373769E2,-4.103387520E-2,1.124732755E-2,-2.621315420E-2
5.740371089E2,-4.838148877E-2,3.644285025E-3,-7.870765403E-3
5.741368414E2,-6.271781772E-2,-3.831940889E-2,1.489207055E-2
5.742365744E2,3.399775922E-2,-7.751183957E-2,5.729638413E-2
5.743363064E2,5.409350246E-2,-1.906084083E-2,-1.658689603E-2
5.744360394E2,-1.051500160E-2,8.811818436E-3,-1.930718124E-2
5.745357724E2,2.997180447E-2,-4.871269315E-2,2.342643589E-2
5.746355044E2,1.197053194E-1,-4.832017794E-2,5.029772967E-2
5.747352374E2,7.028909028E-2,2.837753668E-2,-2.975434996E-2
5.748349704E2,2.718144655E-1,-5.065897945E-3,-5.362468772E-3
5.749347024E2,-2.656751573E-1,-2.077626437E-2,7.530666888E-2
5.750344354E2,-1.232546419E-1,3.737866413E-3,2.119044028E-2
5.751341685E2,-4.114172235E-2,-4.815076478E-3,3.531851247E-2
5.752339005E2,4.497121274E-2,9.378555231E-3,1.715535671E-2
5.753336335E2,2.896010689E-2,2.258741483E-2,-5.092286970E-3
5.754333665E2,-2.974380180E-2,1.036328636E-2,1.379365474E-2
5.755330985E2,-3.772633150E-2,1.609850861E-2,8.181036450E-3
5.756328315E2,-3.383975103E-2,1.420277357E-2,7.404455449E-3
5.757325645E2,-2.571752667E-2,1.118509751E-2,5.569403060E-3
5.758322965E2,-6.128278561E-3,1.396147534E-2,-8.279300295E-3
5.759320295E2,-1.858698577E-2,2.083226852E-2,-1.702657156E-2
5.760317625E2,-1.947239414E-2,2.151248045E-2,-1.982556283E-2
5.761314935E2,-1.500684023E-2,1.790939458E-2,-7.619500160E-3
5.762312265E2,-4.619331565E-3,5.698218942E-3,8.870392106E-3
5.763309595E2,-4.379847646E-2,-9.529219940E-3,4.337390512E-2
5.764306915E2,-6.463585421E-3,1.113155335E-1,-1.409637034E-1
5.765304245E2,7.199547440E-2,-1.077735797E-2,7.216174155E-2
5.766301575E2,1.258865744E-1,4.588455334E-2,-4.474729300E-2
5.767298895E2,2.459617108E-1,4.083914682E-2,2.967362059E-3
5.768296225E2,-6.164896116E-2,1.670136675E-2,-1.140718162E-2
5.769293555E2,-3.959665447E-2,1.522198226E-2,8.538031019E-3
5.770290885E2,-2.713510580E-2,6.866427604E-3,1.520459261E-2
5.771288210E2,1.109912293E-3,1.513973903E-2,-9.864809923E-3
5.772285540E2,3.696232289E-2,-1.086936146E-2,-2.344304929E-3
5.773282870E2,-3.266381100E-3,-1.883328706E-2,-1.519073732E-2
5.774280190E2,-1.787230931E-2,-1.017733105E-2,-1.643536799E-2
5.775277520E2,-6.466998905E-2,-5.844220053E-3,-1.449831389E-2
5.776274850E2,-4.971488938E-2,-9.273355827E-3,-1.410610392E-3
5.777272170E2,-1.142282318E-2,-1.669645496E-2,8.342690766E-3
5.778269500E2,3.942838684E-2,-1.885715872E-2,1.194581203E-2
5.779266830E2,4.975434020E-2,-2.989211492E-2,1.971544698E-2
5.780264160E2,2.166971192E-2,-1.367213111E-2,-1.035963185E-2
5.781261477E2,-1.860282011E-2,-1.070802286E-2,-8.905669674E-3
5.782258807E2,-4.558034614E-2,9.882044978E-3,-3.317612782E-2
5.783256137E2,-7.009728998E-2,-2.000502776E-3,-1.293729432E-2
5.784253457E2,9.374104440E-3,-9.463745169E-3,-7.608841639E-3
5.785250787E2,4.699103162E-2,1.551644527E-3,-6.300305948E-3
5.786248117E2,7.174734026E-2,-1.241047680E-2,1.434585173E-2
5.787245447E2,4.893695191E-2,1.254888531E-2,-2.712928876E-2
5.788242767E2,-1.959013753E-3,4.042911809E-3,-3.294349462E-2
5.789240097E2,1.202918869E-2,-2.165767364E-2,-7.639072835E-3
5.790237427E2,-4.646660388E-2,-1.765289158E-2,-1.065284852E-2
5.791234750E2,-2.250933275E-2,1.994135417E-2,-4.392211512E-2
5.792232080E2,2.318992838E-2,-3.905354068E-2,1.474159677E-2
5.793229410E2,-8.325969800E-3,-2.983129583E-2,6.566091441E-3
5.794226740E2,-1.674741693E-2,-1.778635010E-2,8.947489783E-3
5.795224060E2,-1.316701341E-2,-1.104667224E-2,2.878546016E-3
5.796221390E2,4.726578947E-3,-6.129825953E-3,5.893373396E-3
5.797218720E2,-1.356180944E-2,-2.740224125E-3,8.151473477E-3
5.798216050E2,-9.318544529E-3,-2.717304742E-3,8.032563142E-3
5.799213370E2,1.323702652E-2,-1.474870136E-3,-5.135974847E-3
5.800210700E2,4.203267395E-3,-7.360738702E-3,1.124606095E-2
5.801208025E2,-8.114521392E-3,8.049510419E-3,-7.267438807E-3
5.802205345E2,-2.910729870E-2,1.134006027E-2,-4.996423144E-3
5.803202675E2,-2.175228111E-2,8.007613942E-3,-1.105325110E-2
5.804200005E2,4.455015995E-3,-1.266510459E-3,5.974197295E-3
5.805197335E2,2.876442857E-2,3.696483327E-3,-4.053814337E-6
5.806194655E2,1.799047366E-2,1.053166110E-3,9.750035591E-3
5.807191985E2,-1.781605743E-2,2.209575614E-3,3.830363043E-3
5.808189315E2,-4.014617950E-2,1.213729102E-2,-1.501962449E-2
5.809186645E2,-3.817679361E-2,8.200959302E-3,-1.003192831E-2
5.810183965E2,1.114523597E-2,3.276613727E-2,-4.716610909E-2
5.811181304E2,1.234080736E-2,-2.578684594E-3,8.954812773E-3
5.812178634E2,3.936178610E-2,-7.364733610E-3,1.177416556E-2
5.813175964E2,6.644560397E-2,-2.171091549E-2,3.296413645E-2
5.814173284E2,4.757519439E-2,-7.844918407E-3,-4.913335200E-3
5.815170614E2,-1.019464526E-2,9.538149461E-3,-1.860450953E-2
5.816167944E2,-3.061439842E-3,-1.353221480E-2,5.199350882E-3
5.817165274E2,-6.046217401E-3,-1.921635494E-2,-1.145773567E-4
5.818162594E2,8.788763545E-3,-8.755503222E-3,-1.347606536E-2
5.819159924E2,2.128711529E-2,6.814534310E-3,-4.242355749E-2
5.820157254E2,2.610492520E-2,-3.520878498E-3,-1.797880046E-2
5.821154582E2,-2.374407463E-2,1.315172180E-3,-2.919190563E-2
5.822151902E2,-3.958925232E-2,-2.825254016E-2,2.005526982E-2
5.823149232E2,-6.228101626E-2,1.158505492E-2,-4.151142389E-2
5.824146562E2,-4.072798789E-2,-6.194793386E-4,-1.601565257E-2
5.825143892E2,-2.427016385E-2,-3.110796772E-2,2.697589435E-2
5.826141212E2,8.898384869E-3,-2.907500369E-3,-1.652565226E-2
5.827138542E2,-5.652084365E-4,2.409217646E-3,-1.754790545E-2
5.828135872E2,1.063115895E-2,8.483054116E-3,-2.553525195E-2
5.829133202E2,-2.743115462E-2,2.694091527E-3,-3.409845289E-3
5.830130522E2,-1.113565452E-2,1.617346331E-2,-1.107135881E-2
5.831127851E2,4.901862517E-2,6.100192200E-3,2.295398340E-2
5.832125181E2,4.636228830E-2,3.219151404E-3,2.923691273E-2
5.833122501E2,-4.993390292E-3,1.934447512E-2,2.405720018E-2
5.834119831E2,2.402933501E-2,1.524467207E-2,3.527629748E-2
5.835117161E2,-2.710749581E-2,2.840946196E-3,5.703605711E-2
5.836114491E2,-8.619855344E-2,1.946935989E-2,3.904826567E-2
5.837111811E2,9.765264578E-3,1.082633715E-2,6.656537950E-2
5.838109141E2,2.196510509E-2,-3.804695979E-2,1.178615838E-1
5.839106471E2,8.335244656E-2,5.557837710E-2,-1.846629195E-2
5.840103801E2,9.106950462E-2,9.743200243E-2,-8.722312003E-2
5.841101122E2,9.453778714E-2,7.013172843E-3,7.307779044E-3
5.842098452E2,-3.540930152E-2,4.494625703E-2,-9.313939139E-3
5.843095782E2,-4.057362676E-2,4.779142886E-2,-1.736774109E-2
5.844093112E2,-3.976966813E-2,1.446381677E-2,1.328138076E-2
5.845090432E2,-3.140038252E-2,-9.098934941E-3,3.624262288E-2
5.846087762E2,-3.538992628E-2,5.154966842E-3,6.292187143E-3
5.847085092E2,-5.939438194E-2,-8.249113453E-4,2.597450046E-3
5.848082422E2,-3.688343242E-2,1.075266860E-2,-3.184146248E-3
5.849079742E2,-4.142902419E-2,1.581538282E-2,-4.172569606E-3
5.850077072E2,-1.277130377E-2,3.351164237E-2,-1.697159372E-2
5.851074398E2,3.260853142E-2,3.003332019E-2,-1.819558255E-2
5.852071728E2,2.448252775E-2,4.179119598E-3,1.506623626E-2
5.853069048E2,6.831555068E-2,1.105505824E-1,-1.598252803E-1
5.854066378E2,1.177705154E-1,-6.018439773E-3,9.564808570E-3
5.855063708E2,6.940195709E-2,-5.430930294E-3,3.539008088E-3
5.856061038E2,-6.010708958E-2,2.029713616E-2,-1.111077238E-2
5.857058358E2,-3.519350886E-1,3.262699023E-2,-6.590491533E-2
5.858055688E2,-4.445245117E-2,-1.290350854E-1,1.473719478E-1
5.859053018E2,3.552086353E-1,5.857476033E-3,8.986240253E-3
5.860050338E2,3.856927752E-1,2.370251901E-2,-1.617557369E-2
5.861047677E2,5.409035087E-2,-4.426018149E-2,1.501962729E-2
5.862045007E2,-2.357457429E-1,-7.095571607E-2,9.077031165E-2
5.863042337E2,1.682936400E-2,5.975599587E-2,-5.802981555E-2
5.864039657E2,1.355681717E-1,-5.950492248E-2,6.452913582E-2
5.865036987E2,-8.464482613E-3,4.313148931E-2,-3.203961998E-2
5.866034317E2,-1.538721174E-1,2.613995783E-2,-2.968032472E-2
5.867031637E2,-8.517082036E-2,-1.510361396E-2,1.141969860E-2
5.868028967E2,7.983779162E-2,-2.314078249E-2,2.235503681E-2
5.869026297E2,6.362859905E-2,-8.688742295E-3,-6.641456857E-3
5.870023627E2,-2.961170115E-2,-1.945753209E-2,-8.448888548E-5
5.871020944E2,-7.222305052E-3,-3.305822983E-2,-5.856355652E-3
5.872018274E2,-4.895108566E-2,-8.790264837E-3,-3.405536339E-2
5.873015604E2,-3.354332596E-2,-2.485203184E-2,-2.221828699E-2
5.874012934E2,2.015249245E-2,-2.534177154E-3,-2.811692096E-2
5.875010254E2,9.922276251E-3,-1.199876890E-2,2.028989419E-2
5.876007584E2,-6.977762096E-3,6.337312050E-3,-5.896039307E-3
5.877004914E2,-2.703083120E-2,-1.617998071E-2,1.524759550E-2
5.878002234E2,-1.577857649E-3,-1.610822417E-2,1.992503554E-2
5.878999564E2,9.465062059E-3,-2.301012538E-2,3.211952373E-2
5.879996894E2,-2.188525349E-2,1.456339844E-2,-1.437913533E-2
5.880994223E2,-4.568361118E-2,7.847835124E-2,-1.053006500E-1
5.881991543E2,5.254270509E-2,6.790631451E-3,9.641509503E-3
5.882988873E2,7.625795901E-2,1.905795885E-3,-2.108923905E-2
5.883986203E2,7.937299460E-2,5.161190033E-2,-7.522411644E-2
5.884983523E2,-1.076429784E-1,-4.901096690E-3,1.083577634E-3
5.885980853E2,-1.263044924E-1,2.306175604E-2,-7.339194417E-3
5.886978183E2,-3.360422701E-2,-7.283116132E-2,8.813605458E-2
5.887975513E2,-4.749965295E-2,-1.333493856E-3,-6.367413327E-3
5.888972833E2,-1.114828661E-1,3.180618584E-2,-3.986812010E-2
5.889970163E2,-8.287183940E-2,-9.376620874E-3,1.828906126E-2
5.890967490E2,5.331863835E-2,3.578478098E-2,-5.098122358E-2
5.891964810E2,1.007632464E-1,-5.187550094E-3,7.710050326E-3
5.892962140E2,-1.663943753E-2,-5.149616674E-2,5.545308068E-2
5.893959470E2,-6.638852507E-2,-1.516821329E-2,1.850331202E-2
5.894956800E2,-2.864395827E-2,4.592392594E-3,-2.109829336E-2
5.895954120E2,-1.138022635E-2,-1.480153482E-2,1.340043545E-2
5.896951450E2,3.123588674E-2,-8.128462359E-3,-7.101990632E-4
5.897948780E2,3.448023647E-2,8.281289483E-4,-3.806786146E-3
5.898946100E2,-5.020922050E-3,1.358295791E-2,-1.733311638E-2
5.899943430E2,-3.709039092E-2,-2.878556494E-3,1.686733030E-2
5.900940762E2,-6.840801239E-2,-4.755970556E-3,1.510525309E-2
5.901938092E2,-2.606472559E-2,4.037823994E-3,-6.838134956E-3
5.902935412E2,1.195808128E-1,-2.203570679E-2,3.622611612E-2
5.903932742E2,4.139229655E-2,1.173305437E-1,-1.682452708E-1
5.904930072E2,-8.738049120E-2,-5.862927437E-2,8.980280161E-2
5.905927392E2,9.667093307E-2,-9.318694472E-2,1.152492911E-1
5.906924722E2,1.547263861E-1,3.895444423E-2,-5.528520793E-3
5.907922052E2,-5.666799843E-2,1.430374011E-2,-2.406904660E-2
5.908919382E2,-1.152652651E-1,-3.074450884E-3,-2.017975785E-4
5.909916702E2,-2.377370000E-2,-8.804508485E-3,9.344570339E-3
5.910914032E2,1.849572547E-2,-4.625209607E-3,1.394145191E-2
5.911911362E2,7.448143512E-2,3.660804778E-2,-5.280268937E-2
5.912908682E2,7.478386164E-2,-1.417394169E-2,4.942365456E-3
5.913906012E2,-1.431599408E-1,3.591967374E-2,-6.756659597E-2
5.914903342E2,-1.286033243E-1,1.291220076E-3,3.025019774E-3
5.915900672E2,-1.905804127E-2,-1.937166601E-2,2.909830026E-2
5.916897992E2,-1.881214604E-2,1.485166606E-2,2.547787037E-3
5.917895322E2,6.224113703E-2,-1.020559017E-2,2.726112865E-2
5.918892652E2,3.664382175E-2,8.656853810E-3,-1.339149941E-2
5.919889972E2,-5.352437869E-2,5.044298247E-3,-1.285442733E-3
5.920887299E2,-8.211989701E-2,1.806389191E-3,-5.089761224E-3
5.921884629E2,-6.513675302E-2,-9.818874300E-3,7.744543254E-3
5.922881949E2,-6.874046521E-4,-1.266337931E-2,1.927722991E-2
5.923879279E2,4.381745681E-2,2.052802360E-3,3.079479095E-3
5.924876609E2,5.204371735E-2,3.562319279E-2,-3.537030146E-2
5.925873929E2,-2.676699311E-2,4.711817950E-2,-7.657007128E-2
5.926871259E2,-8.192163892E-3,-4.868759215E-2,4.400627315E-2
5.927868589E2,-6.623806432E-3,2.341950778E-3,-1.189546939E-2
5.928865909E2,2.019968070E-2,3.082978539E-3,1.776921190E-2
5.929863239E2,6.844449043E-2,3.829611093E-2,-5.689556897E-2
5.930860573E2,3.682002425E-2,-4.844073206E-3,-2.095434628E-2
5.931857893E2,6.278597284E-3,-3.029500134E-3,1.713152789E-2
5.932855223E2,-3.917109594E-2,5.486877635E-3,4.897891544E-3
5.933852553E2,-1.126767509E-2,1.965162111E-3,-1.861235872E-2
5.934849873E2,2.572009806E-3,1.138965320E-2,-1.579473168E-2
5.935847203E2,-1.308180671E-2,2.490522806E-3,4.758341238E-3
5.936844533E2,-3.451816365E-2,-4.826552758E-4,-1.107661286E-3
5.937841853E2,-1.631995849E-2,-2.008527890E-2,1.574774645E-2
5.938839183E2,-1.486615511E-4,-1.562819630E-2,1.660887711E-2
5.939836513E2,1.369822118E-2,-1.073466032E-3,-1.301020849E-3
5.940833835E2,1.371354517E-2,2.186364727E-3,-9.317387827E-3
5.941831165E2,6.050313823E-3,2.486423124E-3,-1.227603108E-2
5.942828495E2,2.358143684E-3,-3.160980530E-3,-5.812800489E-3
5.943825815E2,-1.804903033E-3,-9.398441762E-3,1.628676243E-2
5.944823145E2,-2.583819907E-3,-7.589880843E-3,3.655266948E-3
5.945820475E2,-6.339632906E-3,-3.894454567E-3,1.954962732E-3
5.946817795E2,4.630215466E-3,5.481115542E-3,-6.754766218E-3
5.947815125E2,5.303959362E-3,-2.678107470E-3,-4.879637621E-3
5.948812455E2,1.827331842E-3,-2.444678452E-3,1.611013897E-3
5.949809775E2,-3.479693085E-3,-1.484398264E-3,1.601567143E-3
5.950807107E2,4.616050515E-3,-2.189603169E-3,6.199372001E-5
5.951804437E2,1.096271630E-2,-5.191139877E-3,-1.169580384E-3
5.952801757E2,1.301204693E-2,6.276804022E-3,-7.953990251E-3
5.953799087E2,3.753265366E-3,2.120749559E-5,3.617273178E-4
5.954796417E2,2.721621189E-3,-3.178113140E-3,2.547115088E-3
5.955793737E2,-1.288458239E-3,-2.287261188E-3,3.134885337E-3
5.956791067E2,6.489001215E-3,-3.227453213E-3,-5.698418827E-4
5.957788397E2,9.098826908E-3,1.376424800E-3,-2.364286687E-3
5.958785717E2,1.285121404E-2,3.004754195E-3,-3.413692582E-3
5.959783047E2,4.865991883E-3,-5.473700585E-4,1.349104918E-3
5.960780377E2,-2.107034903E-3,1.738877036E-4,-4.223301075E-3
5.961777697E2,4.725441337E-3,1.606796985E-3,2.299326938E-3
5.962775027E2,5.885197781E-3,-1.837218879E-3,3.600682365E-3
5.963772357E2,2.326841280E-2,-1.178183011E-3,-2.619134728E-3
5.964769677E2,3.553904220E-2,-2.132175956E-3,1.636992325E-3
5.965767007E2,3.432221338E-2,-6.426600274E-3,3.428238677E-3
5.966764337E2,1.312563475E-2,-4.626020789E-3,3.799881786E-3
5.967761657E2,-2.880834509E-3,-6.322713452E-4,-9.812610224E-3
5.968758987E2,-7.548419759E-3,-1.859593089E-3,-1.863139682E-2
5.969756317E2,-1.557140891E-2,-6.180555560E-3,-1.611484215E-2
5.970753634E2,1.352901757E-2,-2.353084832E-2,2.581715770E-2
5.971750964E2,1.458121091E-2,-1.995653287E-2,3.504789434E-3
5.972748294E2,-1.438502455E-3,-2.308734506E-2,1.953231636E-3
5.973745614E2,1.178059028E-4,-3.351836058E-4,-1.790395379E-2
5.974742944E2,8.688721806E-3,-9.939937852E-3,-1.239467505E-2
5.975740274E2,1.822205447E-2,-1.496220846E-2,-4.888159223E-3
5.976737594E2,1.095903013E-2,-1.679048501E-2,9.335383773E-3
5.977734924E2,8.783314377E-3,-8.003804833E-3,2.946597524E-3
5.978732254E2,2.902797982E-2,-2.376124449E-2,9.230723605E-3
5.979729574E2,1.109251287E-2,1.172543736E-3,-1.392005361E-4
5.980726904E2,6.278154906E-4,7.276316639E-3,1.670942060E-3
5.981724234E2,5.508108065E-3,5.257124081E-3,3.203725209E-3
5.982721554E2,8.839736693E-3,-1.207514200E-3,1.678251475E-2
5.983718884E2,-2.265773714E-3,3.623855300E-3,1.519154757E-2
5.984716204E2,-7.704215124E-3,-2.766932128E-3,1.847682334E-2
5.985713534E2,5.698308814E-3,3.591865301E-3,8.079307154E-3
5.986710864E2,8.388353512E-3,2.574731596E-2,-2.158524096E-2
5.987708184E2,-1.083034836E-2,9.130255319E-3,3.072435036E-3
5.988705514E2,1.959633781E-3,-7.337353192E-3,2.526042983E-2
5.989702844E2,3.623904288E-2,2.247300744E-2,3.595348680E-3
5.990700164E2,-4.948944785E-3,4.307715967E-2,1.421150006E-2
5.991697493E2,9.580981918E-3,1.611885987E-2,4.352398589E-2
5.992694823E2,1.751568518E-3,1.124705747E-2,4.886641726E-2
5.993692143E2,-2.401250042E-2,5.244340748E-3,6.381008029E-2
5.994689473E2,-5.581108853E-2,8.593377657E-3,5.009174347E-2
5.995686793E2,-2.463952266E-2,1.353880391E-2,3.516525403E-2
5.996684123E2,-2.618073113E-2,2.100993879E-2,1.699823141E-2
5.997681453E2,-1.360924263E-2,2.087980695E-2,2.460795268E-2
5.998678773E2,-3.749384545E-3,1.743883453E-2,3.586293897E-3
5.999676103E2,-2.298019454E-2,4.183272831E-3,1.070558093E-2
6.000673433E2,-2.051127702E-2,1.341508888E-2,-2.062491328E-2
6.001670748E2,-2.246851288E-2,1.531033777E-2,-1.497008372E-2
6.002668078E2,-8.790035732E-3,-6.457556505E-3,-2.102888422E-3
6.003665408E2,-2.638703771E-2,-2.128023654E-3,-1.510044560E-2
6.004662728E2,-2.459206805E-2,-6.114243064E-3,-2.690410614E-2
6.005660058E2,-1.903140172E-2,3.349912353E-3,-2.881585434E-2
6.006657378E2,-4.388284683E-2,-1.647176966E-2,6.654111203E-3
6.007654708E2,-6.669453532E-2,4.372051358E-2,-8.540031314E-2
6.008652038E2,-1.231810451E-1,-1.006994862E-2,5.506957881E-3
6.009649358E2,1.124689821E-2,1.159629878E-2,-2.553150244E-2
6.010646688E2,1.596475840E-1,1.108961552E-2,-1.966138184E-2
6.011644028E2,1.196056381E-1,-1.469972543E-2,1.365996432E-2
6.012641348E2,-1.110660471E-2,-3.716278821E-2,4.612575844E-2
6.013638678E2,-1.573925763E-1,-1.438970212E-2,2.185477875E-2
6.014635998E2,1.500701532E-2,-2.246180363E-2,2.054571174E-2
6.015633328E2,-1.182572357E-2,-3.568306938E-2,2.501674742E-2
6.016630658E2,-6.654728204E-3,9.670626372E-3,-4.768674821E-2
6.017627978E2,-2.957828343E-2,-2.479587682E-2,1.623577997E-2
6.018625308E2,-3.942046314E-2,-8.705120534E-3,2.913847333E-3
6.019622628E2,-1.420302689E-2,-1.290709712E-3,-7.239192259E-3
