"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.395296298E2,-2.091602943E-1,1.566854990E-1,2.781812847E-1
5.396293628E2,-1.689738795E-1,-1.008475131E-1,1.357121211E-1
5.397290948E2,-1.158026003E0,-3.533308697E-1,5.348728824E-1
5.398288278E2,-4.406776917E-2,-5.044352013E-1,2.046765214E-1
5.399285598E2,-6.249697047E-1,-6.679116565E-1,-8.454962736E-1
5.400282930E2,3.119600282E-1,2.547298568E-1,-6.702031803E-1
5.401280250E2,5.634645244E-1,4.320987117E-1,-4.942072517E-1
5.402277580E2,1.336517962E0,1.190411246E-1,9.102957022E-1
5.403274900E2,1.168733059E0,-1.053627330E-1,9.351393521E-1
5.404272230E2,1.288936464E-3,-2.431377518E-1,-1.207631296E-1
5.405269550E2,4.262807687E-1,-2.431570476E-1,-5.412124336E-1
5.406266880E2,2.685972414E-2,2.896143454E-1,1.628667076E0
5.407264200E2,-8.349391258E-1,1.091382802E-2,8.120613098E-2
5.408261530E2,-5.743137407E-1,6.525440043E-1,-3.202093166E-1
5.409258850E2,-7.505224349E-1,5.558129311E-2,-2.342762965E-1
5.410256183E2,4.013364005E-1,-4.149277782E-1,-1.124817765E0
5.411253503E2,1.489569417E-1,-7.966772854E-2,2.817597806E-2
5.412250833E2,-8.222261095E-1,-7.470402718E-2,1.068283376E0
5.413248153E2,1.469945247E-1,-1.792154056E-1,6.031777167E-1
5.414245483E2,-3.136763687E-1,-4.385411739E-4,2.363795400E-1
5.415242803E2,-2.060383379E-2,3.253864413E-1,7.661980891E-1
5.416240133E2,4.827524466E-1,1.714713532E-1,6.303672695E-1
5.417237453E2,-1.966039469E-1,-6.131653458E-1,4.267385691E-1
5.418234783E2,-1.199635959E-1,-9.828193027E-1,-5.953459561E-2
5.419232103E2,3.833434582E-1,-1.203732957E0,-5.736767596E-1
5.420229432E2,1.261869337E-2,-7.363480532E-1,6.622538906E-1
5.421226752E2,2.188165872E-1,-7.041334033E-1,6.579327983E-1
5.422224082E2,6.820722241E-2,-5.863494301E-1,2.168919396E-1
5.423221402E2,1.348892717E-1,-3.000451934E-1,5.810144305E-1
5.424218732E2,-2.677600846E-1,-6.040507060E-1,2.598958719E-1
5.425216062E2,9.284811276E-1,-1.498898649E-1,2.019582093E0
5.426213382E2,1.913505708E-1,-1.732529998E-1,5.462293446E-2
5.427210712E2,-1.187115536E0,-3.999904811E-1,5.828510410E-1
5.428208032E2,8.101662272E-1,-9.918778092E-1,-1.306913509E0
5.429205362E2,-8.513125721E-1,-1.190313597E0,-3.387958610E-1
5.430202682E2,-1.564831414E0,4.908433485E-1,7.826217484E-1
5.431200012E2,1.226243349E-1,2.548181498E-1,3.281966132E-1
5.432197332E2,2.602989643E-1,-3.436946583E-1,-2.260065794E-1
5.433194662E2,-1.064000437E0,4.117036235E-1,-3.770313889E-1
5.434191992E2,4.771786248E-1,3.132774425E-1,-1.304724312E0
5.435189312E2,-8.983576613E-1,-6.094991416E-1,-3.158287581E0
5.436186642E2,-8.034017296E-1,-2.542223185E-1,4.946323442E-1
5.437183962E2,6.997034065E-1,1.858262676E0,-2.053717554E-2
5.438181292E2,-8.584529726E-1,9.044163269E-1,4.673328638E-1
5.439178622E2,-3.633943079E0,1.146979297E0,-4.240852781E0
5.440175942E2,-1.559806902E0,8.443379402E-2,3.926112950E-2
5.441173279E2,-2.063217452E-1,2.788040131E-1,-1.436590719E-1
5.442170599E2,-4.143563591E-1,-1.287089109E-1,-6.350193143E-2
5.443167929E2,-1.077803374E0,2.969678038E-1,3.032798731E-1
5.444165249E2,7.415975372E-1,-3.611152679E-1,-2.577037507E-1
5.445162579E2,6.145406109E-1,6.753475606E-2,-9.548093855E-2
5.446159899E2,-5.058528587E-1,2.703442615E-1,1.491507184E0
5.447157229E2,-3.697801837E-1,-2.978033710E-1,1.164516851E0
5.448154549E2,-2.711872290E-1,-4.064183253E-1,3.509364349E-1
5.449151879E2,3.989975508E-1,-3.661719400E-1,2.356182325E-1
5.450149199E2,-3.636663350E-1,-2.680159003E-1,-7.339717448E-2
5.451146510E2,-3.286408371E-2,-2.081550300E-1,7.182053125E-1
5.452143840E2,-1.289966122E-1,-2.199956417E-1,7.411568034E-1
5.453141160E2,3.287776072E-2,-3.165378499E-1,6.854164660E-1
5.454138490E2,1.730442176E-1,-1.247380668E-1,1.122349071E0
5.455135810E2,8.123037500E-1,-5.140269738E-1,2.667213267E-1
5.456133140E2,6.586550390E-3,-6.805357951E-1,-6.647418809E-1
5.457130460E2,-1.742622840E-1,-1.347537625E-1,2.962357324E-1
5.458127790E2,-1.537449342E-1,8.421873343E-1,1.325008303E-1
5.459125110E2,-3.059277665E-1,-1.624350661E-1,-1.468884891E-1
5.460122440E2,-7.539422520E-1,-5.130054653E-2,-1.526941895E-1
5.461119763E2,-4.641493838E-1,1.888299823E-1,-5.524379182E-1
5.462117093E2,7.516398378E-2,8.203818977E-1,-6.012475508E-1
5.463114413E2,-3.464721953E-2,9.289752173E-1,-5.540359622E-1
5.464111743E2,-6.606138563E-2,5.720313531E-1,-5.882439280E-1
5.465109063E2,-5.966194157E-2,2.450556386E-1,-4.668276644E-1
5.466106383E2,-2.007749120E-1,2.326724052E-2,-3.231124592E-1
5.467103713E2,-3.302551620E-1,-2.255674535E-1,2.375548303E-2
5.468101033E2,1.841892574E-2,-5.170242566E-1,1.210081279E-1
5.469098363E2,9.714668239E-2,-4.124754560E-1,3.872985148E-1
5.470095693E2,6.743143850E-2,-9.947002602E-1,1.477444046E0
5.471093014E2,-2.455431776E-2,-1.216312657E0,2.453416843E0
5.472090344E2,-4.226264234E-2,-1.458762776E0,2.221766531E0
5.473087664E2,-5.126216961E-2,-1.349044452E0,2.185852348E0
5.474084984E2,2.167206893E-1,-1.371535183E0,1.944485133E0
5.475082314E2,-2.561904913E-1,-1.328213162E0,2.055727826E0
5.476079644E2,-3.765667545E-1,-1.439921878E0,2.150081422E0
5.477076964E2,1.362423357E-1,-1.430008509E0,2.285305300E0
5.478074294E2,4.155791581E-1,-1.356733541E0,2.023552938E0
5.479071614E2,1.848092175E-1,-1.227517092E0,1.572841369E0
5.480068944E2,8.270204974E-2,-1.315614166E0,1.823420872E0
5.481066258E2,-7.495657664E-2,-1.267859956E0,1.669091801E0
5.482063588E2,-1.341821972E-1,-1.164680573E0,1.941352780E0
5.483060908E2,2.412799452E-1,-1.267735995E0,1.944921336E0
5.484058238E2,3.103107114E-1,-1.297413538E0,1.626100148E0
5.485055558E2,2.861292039E-2,-1.229716229E0,1.719470826E0
5.486052888E2,-1.184570608E-1,-1.346851746E0,1.794228648E0
5.487050208E2,1.861180437E-1,-1.323502645E0,1.683235631E0
5.488047538E2,3.790640272E-1,-1.338998351E0,1.749008621E0
5.489044858E2,1.760001313E-1,-1.244421392E0,1.925224990E0
5.490042188E2,-2.722370601E-1,-1.169653046E0,1.696653821E0
5.491039515E2,9.509234539E-2,-1.139723487E0,1.512320933E0
5.492036845E2,1.438519021E-1,-9.767849761E-1,1.380742793E0
5.493034165E2,5.826189430E-2,-8.056942767E-1,1.185704822E0
5.494031495E2,8.903527865E-3,-7.348961896E-1,1.119006802E0
5.495028825E2,4.312919056E-2,-7.296980149E-1,1.146668810E0
5.496026145E2,-2.089761070E-2,-6.672018045E-1,9.981483632E-1
5.497023475E2,5.709075183E-2,-5.381414759E-1,8.567960179E-1
5.498020795E2,2.949743967E-2,-4.968010765E-1,7.525185281E-1
5.499018125E2,-2.271482483E-2,-4.235699630E-1,6.729987341E-1
5.500015445E2,-8.140021286E-2,-3.204782885E-1,5.418258065E-1
5.501012775E2,-2.731109264E-2,1.396724403E-1,1.830213583E-1
5.502010105E2,4.395557572E-2,7.995476836E-1,-6.060750121E-1
5.503007425E2,-1.117856984E-2,6.727022803E-1,-9.918351245E-1
5.504004755E2,-8.806430281E-2,4.030889207E-1,-9.657647288E-1
5.505002075E2,-5.537726182E-2,1.783675593E-1,-5.807875586E-1
5.505999405E2,-3.918264890E-2,4.074877810E-1,-3.310120475E-1
5.506996735E2,-5.067483050E-2,5.281637871E-1,-3.387110764E-1
5.507994055E2,-2.315744078E-3,4.372483546E-1,-3.912032855E-1
5.508991385E2,-5.401732737E-2,3.110286033E-1,-4.764837563E-1
5.509988705E2,-4.871568435E-2,3.829668975E-1,-4.878267699E-1
5.510986033E2,-5.628942747E-2,3.666204214E-1,-3.849415022E-1
5.511983363E2,-3.906357584E-2,2.788589770E-1,-3.428041273E-1
5.512980683E2,-1.362597677E-2,3.463282442E-1,-3.810343927E-1
5.513978013E2,-1.398063781E-2,3.326252943E-1,-3.700539064E-1
5.514975343E2,-4.587708956E-2,2.787250757E-1,-3.294917715E-1
5.515972663E2,-3.930928680E-2,2.957071441E-1,-3.181376481E-1
5.516969993E2,-2.120809785E-2,2.824532604E-1,-3.366967106E-1
5.517967313E2,-1.509720932E-2,2.469793725E-1,-2.980594790E-1
5.518964643E2,-1.067321509E-2,2.696741706E-1,-2.672247720E-1
5.519961973E2,-3.261596077E-2,2.424881262E-1,-2.841758502E-1
5.520959298E2,-8.158215263E-2,2.379085869E-1,-2.899113840E-1
5.521956628E2,-3.262308707E-2,2.254967022E-1,-2.473571026E-1
5.522953958E2,-3.110882266E-2,2.196477324E-1,-2.526921022E-1
5.523951278E2,-1.254445658E-2,2.002092487E-1,-2.536656636E-1
5.524948608E2,-7.802023899E-2,2.253744954E-1,-2.283074588E-1
5.525945938E2,-3.353731751E-2,2.020470285E-1,-2.238664985E-1
5.526943258E2,-3.087362755E-2,1.920845425E-1,-2.441920048E-1
5.527940588E2,-1.030871429E-2,1.961477727E-1,-2.182321215E-1
5.528937918E2,-3.314370853E-3,1.788259810E-1,-2.020973146E-1
5.529935238E2,-1.109819347E-2,1.736085105E-1,-1.944889176E-1
5.530932560E2,-1.239939538E-2,1.845053816E-1,-1.611416620E-1
5.531929890E2,-2.336170960E-2,1.651733172E-1,-2.111435419E-1
5.532927210E2,-1.070716092E-2,1.621146387E-1,-1.777857614E-1
5.533924540E2,-2.560097393E-2,1.632355499E-1,-1.580227572E-1
5.534921870E2,-4.310622197E-3,1.662696701E-1,-1.637442577E-1
5.535919190E2,-1.760240318E-3,1.612586063E-1,-1.602657491E-1
5.536916520E2,-1.080975671E-2,1.463599008E-1,-1.641319281E-1
5.537913850E2,-3.238724784E-2,1.451600522E-1,-1.517486948E-1
5.538911170E2,-1.710027811E-2,1.441145700E-1,-1.495635903E-1
5.539908500E2,-1.571761260E-2,1.273739916E-1,-1.368833184E-1
5.540905827E2,9.518170729E-5,1.175530082E-1,-1.393005574E-1
5.541903147E2,-1.596568986E-2,1.309290987E-1,-1.326803398E-1
5.542900477E2,4.004120745E-2,1.041780871E-1,-1.496056902E-1
5.543897807E2,2.607735755E-2,1.164607483E-1,-1.185850418E-1
5.544895127E2,3.398677196E-2,1.326943731E-1,-9.968216300E-2
5.545892457E2,-1.118612554E-2,1.148124182E-1,-1.020444381E-1
5.546889787E2,-2.358448852E-2,1.251309997E-1,-1.012761140E-1
5.547887107E2,-1.611785451E-2,1.233651406E-1,-1.037108946E-1
5.548884437E2,-1.162712437E-2,9.894190550E-2,-1.057574201E-1
5.549881767E2,-3.093968282E-2,1.038231611E-1,-9.572418272E-2
5.550879092E2,-6.759865517E-3,1.035255378E-1,-1.150597554E-1
5.551876422E2,-2.217548770E-2,1.121811712E-1,-1.110491502E-1
5.552873752E2,2.183170797E-2,9.883373201E-2,-1.004516566E-1
5.553871072E2,-1.300720888E-2,1.021134353E-1,-9.784029007E-2
5.554868402E2,-1.609718826E-2,9.537276506E-2,-8.226681590E-2
5.555865732E2,2.866314249E-3,9.319643140E-2,-8.247146845E-2
5.556863052E2,-1.287268637E-2,9.037982762E-2,-7.642076969E-2
5.557860382E2,-2.492127622E-2,9.556864679E-2,-9.774439573E-2
5.558857712E2,-1.645786097E-2,8.302461505E-2,-8.440806627E-2
5.559855032E2,7.435803646E-3,6.969413280E-2,-9.565343142E-2
5.560852355E2,-6.894821995E-3,9.055290520E-2,-9.695502162E-2
5.561849685E2,-2.282924296E-2,1.024432182E-1,-5.805057228E-2
5.562847015E2,-2.224905755E-2,7.219147861E-2,-6.928950548E-2
5.563844335E2,-9.400225994E-3,7.596059382E-2,-8.147685707E-2
5.564841665E2,-1.362261005E-2,9.339582145E-2,-7.680727065E-2
5.565838995E2,-5.244826816E-2,1.388012052E-1,-1.984509909E-1
5.566836315E2,-1.887895543E-2,1.790908599E-1,-2.951920044E-1
5.567833645E2,-4.202500327E-2,4.688981634E-1,-5.934999901E-1
5.568830975E2,-1.022377251E-1,5.514737123E-1,-5.625880998E-1
5.569828295E2,-4.572432648E-2,5.087469381E-1,-6.023053122E-1
5.570825628E2,-1.036594117E-1,3.935971355E-1,-4.467851633E-1
5.571822958E2,-8.567762470E-2,3.531864434E-1,-4.734227389E-1
5.572820278E2,-1.143648961E-1,4.727035314E-1,-6.382083857E-1
5.573817608E2,-1.002107970E-1,6.575895667E-1,-8.310086274E-1
5.574814938E2,-1.785025204E-1,8.296310234E-1,-1.098415833E0
5.575812258E2,-3.104950814E-1,1.039001690E0,-1.282282698E0
5.576809588E2,-3.014672728E-1,1.142293339E0,-1.476033697E0
5.577806918E2,-2.636919026E-1,1.151088721E0,-1.495249987E0
5.578804238E2,-1.846492779E-1,1.095484039E0,-1.577248415E0
5.579801568E2,-8.078919710E-3,1.198515487E0,-1.596122058E0
5.580798900E2,9.183499860E-3,1.156904946E0,-1.593266278E0
5.581796220E2,-1.071350972E-1,1.136055529E0,-1.619479346E0
5.582793550E2,-1.746829364E-1,1.061255023E0,-1.568174121E0
5.583790880E2,-3.657476514E-1,1.030011011E0,-1.366161591E0
5.584788200E2,-2.884425086E-1,1.060094351E0,-1.453465199E0
5.585785530E2,-1.703185015E-1,1.066699365E0,-1.427925146E0
5.586782860E2,-1.022146469E-1,9.822796047E-1,-1.292255124E0
5.587780180E2,-7.160349539E-3,1.212199141E0,-1.444469842E0
5.588777510E2,-1.276395100E-1,1.214286012E0,-1.466911456E0
5.589774840E2,-7.101764093E-2,1.126924517E0,-1.666180472E0
5.590772170E2,-1.086451771E-1,1.216253015E0,-1.549581730E0
5.591769500E2,-5.991429918E-2,1.225523191E0,-1.343550993E0
5.592766830E2,1.537042412E-1,8.640500736E-1,-1.590843776E0
5.593764150E2,-1.045667990E-1,1.170355296E0,-1.575501852E0
5.594761480E2,-3.051465602E-1,5.702666634E-1,-1.893916658E0
5.595758810E2,-4.246684721E-1,6.728864676E-1,-1.705395994E0
5.596756130E2,-3.719495189E-2,1.018925859E0,-7.156693751E-1
5.597753460E2,5.254751643E-1,1.079615280E0,-5.980929780E-1
5.598750790E2,1.189218779E0,8.253853601E-1,-5.223750436E-1
5.599748110E2,8.019949626E-1,6.677683997E-1,-5.329725373E-1
5.600745428E2,2.775516492E-1,4.077427197E-1,-1.076035030E0
5.601742748E2,1.087541546E0,6.435574186E-1,-7.199659091E-1
5.602740078E2,1.499115289E0,6.593162495E-1,-8.236276871E-1
5.603737408E2,1.418899968E0,8.060363388E-1,-7.599801600E-1
5.604734728E2,1.223929386E0,7.496469605E-1,-7.782725894E-1
5.605732058E2,1.733516277E0,2.054875302E-1,-1.308902732E0
5.606729388E2,1.895725933E0,5.045919067E-1,-1.548807558E0
5.607726708E2,1.656482134E0,6.033800304E-1,-1.405139716E0
5.608724038E2,1.315329845E0,9.491802710E-1,-1.564124340E0
5.609721368E2,4.965462110E-1,1.255148694E0,-8.138271689E-1
5.610718695E2,3.065887394E-1,1.362242203E0,-1.282906011E0
5.611716025E2,5.873777360E-1,1.414246754E0,-1.447435550E0
5.612713345E2,5.951452870E-1,9.524400938E-1,-1.601013839E0
5.613710675E2,2.625209428E-1,1.115474499E0,-1.386618075E0
5.614708005E2,2.415954847E-2,1.630684950E0,-4.691683048E-1
5.615705325E2,1.098146568E0,1.295789182E0,-2.582300001E-1
5.616702655E2,4.446799464E-1,5.601913261E-1,-6.108597887E-1
5.617699985E2,-1.750253786E0,-9.100910497E-1,-1.293546774E0
5.618697305E2,-9.965680070E-1,-1.402302647E-1,1.251493015E0
5.619694635E2,1.529694107E-1,-1.926099733E0,1.664204113E0
5.620691955E2,-4.272387253E-1,-1.413716996E0,1.380553928E0
5.621689285E2,-6.060764373E-1,-9.587948477E-1,4.386954235E0
5.622686615E2,6.063804195E-1,-2.423028279E0,3.528957784E0
5.623683935E2,7.768508390E-1,-2.661347340E0,4.126989366E0
5.624681265E2,5.258153260E-1,-2.485385910E0,3.478196350E0
5.625678585E2,-6.603034057E-2,-2.366002139E0,5.050942994E0
5.626675915E2,5.057167282E-2,-2.551410331E0,2.863880857E0
5.627673245E2,7.331825168E-1,-2.115067710E0,3.244589560E0
5.628670565E2,-2.488595995E-1,-2.580488534E0,3.709941387E0
5.629667895E2,-4.297298585E-1,-2.729687843E0,2.867368137E0
5.630665243E2,1.154719111E-1,-2.552548783E0,3.062003235E0
5.631662563E2,1.345963079E-1,-2.505858766E0,3.496582335E0
5.632659893E2,3.245730206E-1,-2.640842909E0,3.078752584E0
5.633657213E2,3.657327410E-1,-2.319626117E0,3.264098795E0
5.634654543E2,3.397455219E-1,-2.217109809E0,2.921665966E0
5.635651863E2,4.202835354E-1,-2.023868687E0,2.886537064E0
5.636649193E2,2.077659344E-1,-1.844786013E0,2.424543877E0
5.637646523E2,2.239230337E-1,-1.820382074E0,2.780361568E0
5.638643843E2,1.292508747E-2,-1.854722187E0,2.524131900E0
5.639641173E2,-5.953806739E-2,-1.676989051E0,2.550201126E0
5.640638475E2,1.633392832E-1,-1.633269419E0,2.256708323E0
5.641635805E2,2.577537079E-1,-1.544236205E0,1.943800424E0
5.642633135E2,1.284297795E-1,-7.199998230E-1,1.284054989E0
5.643630455E2,-1.035786744E-1,-1.319558698E-1,5.594908297E-1
5.644627785E2,-7.765920997E-2,-4.558138490E-2,1.091452968E-1
5.645625105E2,-1.572922938E-2,-2.620891625E-1,1.248193431E-1
5.646622435E2,-9.693216266E-2,-1.987006670E-1,1.963413155E-1
5.647619765E2,-1.040866696E-1,1.798457354E-1,-1.836060798E-1
5.648617085E2,-6.961040799E-2,1.062540241E0,-1.347133582E0
5.649614415E2,-1.429396451E-1,1.631915204E0,-2.362358739E0
5.650611734E2,-3.477201008E-1,1.777844750E0,-2.329662278E0
5.651609064E2,-3.923878948E-1,1.777143669E0,-2.250212066E0
5.652606384E2,-2.617268178E-1,1.632253758E0,-1.943909183E0
5.653603714E2,-2.978851223E-2,1.446585365E0,-2.307545770E0
5.654601044E2,5.499832571E-2,1.434495662E0,-2.420919773E0
5.655598364E2,-3.141243386E-1,1.684993304E0,-2.176842374E0
5.656595694E2,-4.559616373E-1,1.718475046E0,-2.403109739E0
5.657593014E2,-2.578555591E-1,1.737935749E0,-2.191167467E0
5.658590344E2,-9.733636972E-2,1.540557722E0,-2.270345199E0
5.659587674E2,-2.246254305E-1,1.335811034E0,-2.232693223E0
5.660584992E2,-2.207838098E-1,1.661670515E0,-2.255054145E0
5.661582322E2,-2.364862334E-1,1.453524840E0,-2.182787822E0
5.662579642E2,-3.905506266E-1,1.449493770E0,-2.097837135E0
5.663576972E2,-1.048471548E-1,1.309427812E0,-1.836874731E0
5.664574292E2,-1.054779049E-1,1.277652288E0,-2.093537677E0
5.665571622E2,-7.647625429E-2,1.362082574E0,-1.974935678E0
5.666568952E2,-3.620659520E-1,1.144155092E0,-1.603215900E0
5.667566272E2,-3.277752482E-1,9.577587211E-1,-1.449178020E0
5.668563602E2,-7.353464252E-1,9.720066315E-1,-1.536378132E0
5.669560922E2,-7.522418086E-1,8.250514841E-1,-1.737892479E0
5.670558253E2,-4.525991229E-1,1.212599675E0,-1.652374027E0
5.671555583E2,1.656452971E-1,1.006753711E0,-1.304830146E0
5.672552903E2,-1.663695296E-1,1.041724153E0,-1.788006041E0
5.673550233E2,-4.168334589E-1,1.228776582E0,-1.360830100E0
5.674547553E2,-6.858422895E-1,1.372721583E0,-1.357574955E0
5.675544883E2,-3.015796490E-1,1.263629496E0,-2.286186476E0
5.676542213E2,-1.188187294E-1,9.188466704E-1,-2.364998757E0
5.677539533E2,1.753324158E-2,1.367219937E0,-1.403141722E0
5.678536863E2,-4.044250826E-1,1.062946038E0,-1.279468433E0
5.679534183E2,-1.489313784E-1,8.087219650E-1,-1.372822155E0
5.680531515E2,-6.138912776E-1,8.337024397E-1,-1.179220260E0
5.681528845E2,4.040708144E-1,7.772230142E-1,-1.416814851E0
5.682526165E2,7.690301880E-2,5.873381943E-1,-9.138671815E-1
5.683523495E2,-4.932845428E-2,6.338527948E-1,-6.890698063E-1
5.684520815E2,3.709271150E-1,1.886054492E-1,-1.369362357E0
5.685518145E2,5.732623016E-2,4.027386725E-1,-7.550568044E-1
5.686515465E2,-1.488673514E-1,4.279957205E-1,-2.080836940E-1
5.687512795E2,-3.962541469E-1,1.104334384E-1,-1.183219171E-1
5.688510125E2,-1.025244361E0,6.194160193E-1,2.986939019E-1
5.689507445E2,-7.127783289E-2,6.436509740E-1,-3.006831247E-1
5.690504771E2,3.883376016E-1,6.278459501E-1,9.232566404E-1
5.691502091E2,1.630213957E-1,-9.920777839E-1,-1.178558355E0
5.692499421E2,-4.344462226E-1,-9.192764407E-1,9.426477617E-1
5.693496751E2,-2.080235261E0,-2.520471543E-1,1.409422216E0
5.694494071E2,-3.756478646E-1,-6.909947097E-2,-9.684281355E-1
5.695491401E2,-4.955620150E-1,5.605871826E-1,6.344620746E-1
5.696488721E2,-6.454089394E-1,6.367921901E-1,8.837739015E-1
5.697486051E2,-1.808067692E0,9.562185645E-2,9.567775583E-1
5.698483381E2,1.524111660E-1,-6.613493264E-2,3.032406968E-1
5.699480701E2,-1.065884483E0,-1.140159105E0,-6.016486698E-1
5.700478031E2,-3.821444135E-1,2.190542400E-1,5.652889287E-1
5.701475361E2,-8.451281183E-1,-1.624374050E0,6.620784742E-1
5.702472681E2,-2.770638525E0,-1.382269501E0,1.616974398E0
5.703470011E2,-1.466166228E0,-3.848321593E-1,1.401187583E0
5.704467331E2,-6.661599038E-1,-2.913766962E-1,6.337966615E-1
5.705464661E2,-9.736646095E-1,-2.821223080E-2,1.873486487E0
5.706461991E2,-3.443530913E-1,-1.449581478E0,1.664277204E0
5.707459311E2,3.833308136E-1,-1.997798876E0,3.157340332E0
5.708456641E2,1.031580769E-1,-9.308615291E-1,2.251815957E0
5.709453961E2,-3.795202197E-1,-2.398359461E0,1.957037936E0
5.710451291E2,7.754681917E-1,-5.833334363E-1,2.732596248E0
5.711448625E2,-4.536647049E-1,-3.279814357E-1,1.253015045E0
5.712445945E2,7.439841880E-3,-6.310198188E-2,1.768969846E0
5.713443275E2,4.800151091E-2,-7.688550639E-1,9.973917335E-1
5.714440605E2,-1.549507945E-1,-9.027171260E-1,8.178225714E-1
5.715437925E2,-2.817785648E-1,-5.755811977E-1,3.392689008E-1
5.716435255E2,-5.304602811E-1,-4.699249345E-1,3.480525881E-1
5.717432585E2,-1.250384967E0,-1.127050817E-2,-8.970798254E-2
5.718429905E2,-3.543452154E-1,-1.835762590E-1,8.239294034E-1
5.719427235E2,-2.808178125E-1,3.471345752E-1,-2.564781743E-1
5.720424555E2,1.024772052E0,-4.548192376E-1,4.644612962E-1
5.721421883E2,-1.029421867E-1,2.312398374E-2,1.832640177E0
5.722419213E2,1.829084522E-1,-7.706302786E-1,1.133302660E0
5.723416533E2,3.589262165E-1,-4.897820789E-1,3.396822989E-2
5.724413863E2,-1.185984611E0,-7.676990694E-1,1.256952560E-1
5.725411193E2,-1.588933930E0,-8.661287588E-1,6.022936177E-1
5.726408513E2,5.666855545E-2,-1.244467585E0,1.271291102E0
5.727405843E2,1.139583410E-1,-1.261455501E0,1.070914038E0
5.728403173E2,2.377798568E-1,-1.002046117E0,9.958229256E-1
5.729400493E2,-3.427661935E-1,-1.053581137E0,1.577028560E0
5.730397823E2,1.291443458E-1,-6.626620263E-1,1.171514799E0
5.731395159E2,1.334148597E-1,-9.104535770E-1,2.318675945E0
5.732392479E2,3.284009186E-2,-1.817624527E0,5.387299397E0
5.733389809E2,-2.884889574E-1,-1.501653857E0,3.273646713E0
5.734387129E2,-1.235425213E-1,-1.089664305E0,1.109529051E0
5.735384459E2,-1.009314060E0,-3.882182819E-1,2.980391307E0
5.736381789E2,-4.795445544E-1,-5.274942809E-1,7.193133599E-1
5.737379109E2,1.172900297E-1,-2.045028591E-1,9.167410880E-1
5.738376439E2,-2.938523891E-1,-4.186249727E-1,1.110410811E0
5.739373769E2,1.179443697E-2,-7.838572651E-1,6.492333108E-1
5.740371089E2,-1.578935337E-1,-6.711375654E-1,6.165000129E-1
5.741368414E2,3.011040876E-1,-5.413708931E-1,7.534254313E-1
5.742365744E2,-1.622519569E-1,-9.486171842E-1,1.126898789E0
5.743363064E2,1.482343574E0,-8.118858933E-2,8.617860317E-1
5.744360394E2,2.439959952E-1,1.517159504E-1,5.640463954E-1
5.745357724E2,-1.161153021E0,-4.367589426E-1,3.278708648E0
5.746355044E2,-5.061611239E0,8.038401246E-1,1.029985283E0
5.747352374E2,-1.272703497E0,8.936779153E-1,-1.263602598E0
5.748349704E2,3.808982622E-1,-1.447886955E0,3.849817311E0
5.749347024E2,-3.299134434E0,4.488123930E-1,-3.206668612E0
5.750344354E2,-1.645641396E0,-2.763920367E-1,-5.700298512E-1
5.751341685E2,-3.836473672E-1,-1.063626069E0,1.148843390E0
5.752339005E2,4.231567110E-1,-5.190105557E-1,7.408925092E-1
5.753336335E2,-1.063640139E-1,-3.223844808E-1,-3.822348261E-1
5.754333665E2,2.370218201E-2,3.747375262E-1,-3.435806376E-1
5.755330985E2,-2.506343391E-1,2.492942852E-1,-2.979553986E-1
5.756328315E2,-1.190488721E-1,7.860412002E-3,-6.060194635E-1
5.757325645E2,3.041706964E-1,2.227029026E-2,-4.387271154E-1
5.758322965E2,-4.024015440E-2,-4.296534061E-2,-7.124656856E-2
5.759320295E2,-1.099868573E-2,-1.176623511E-1,-2.164212388E-1
5.760317625E2,-3.422519675E-1,-3.885767162E-2,5.845186669E-1
5.761314935E2,-2.747253244E-1,-3.309225851E-1,5.180574596E-1
5.762312265E2,-4.270093683E-3,-2.418004936E-1,5.965563297E-2
5.763309595E2,-8.905256448E-2,-6.058797151E-1,5.712296999E-1
5.764306915E2,-4.184596427E-3,-9.659366369E-2,6.826016164E-1
5.765304245E2,-1.260710273E0,2.278420204E-1,-9.374256134E-3
5.766301575E2,-1.551509557E0,-1.455664337E-1,1.479468936E0
5.767298895E2,6.446786953E-1,-1.928353250E0,-7.413532698E-1
5.768296225E2,9.203946476E-1,1.259235313E0,-9.449492258E-1
5.769293555E2,4.581687420E-1,-6.110369593E-1,-4.634900737E-1
5.770290885E2,-3.565440243E-3,-5.805624408E-1,3.414130747E-2
5.771288210E2,-3.204123977E-1,-4.518377423E-1,-2.407941878E-1
5.772285540E2,-1.852016753E-1,-3.809460998E-2,-2.813533992E-1
5.773282870E2,-1.644042804E-1,-2.316842258E-2,1.618930292E-1
5.774280190E2,3.981060332E-1,2.249669445E-1,-5.037259340E-2
5.775277520E2,3.255543752E-2,-1.774513006E-2,3.005217415E-1
5.776274850E2,-1.718791965E-1,-3.562293345E-1,4.288248557E-1
5.777272170E2,-3.647112141E-2,-4.946171415E-1,5.072178912E-1
5.778269500E2,-3.002657248E-1,-3.472345626E-1,1.004223620E0
5.779266830E2,2.165963994E-1,-3.127465153E-1,1.306317678E0
5.780264160E2,2.482450389E-1,-4.800219065E-1,7.193069279E-1
5.781261477E2,1.451571834E-1,-3.724302149E-1,6.607856548E-1
5.782258807E2,2.491430616E-1,-5.622039378E-1,4.920946527E-1
