"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.109184092E1,1.317260742E-2,7.885152740E0,5.864804077E0
4.119157192E1,5.688171387E-2,7.900420990E0,5.855523376E0
4.129130292E1,8.232879639E-2,7.863597565E0,5.848937073E0
4.139103392E1,1.197509766E-2,7.893984375E0,5.846092987E0
4.149076492E1,1.353186035E-1,7.922874298E0,5.857918396E0
4.159049667E1,6.646179199E-2,7.889194336E0,5.857619019E0
4.169022767E1,1.901046753E-2,7.881260834E0,5.852080536E0
4.178995867E1,5.104385376E-2,7.877668304E0,5.915698242E0
4.188968967E1,6.481521606E-2,7.890391846E0,5.848188629E0
4.198942067E1,5.463638306E-2,7.879614258E0,5.858217773E0
4.208915167E1,-9.220825195E-2,7.913743286E0,5.943540344E0
4.218888267E1,3.742218018E-3,7.882308655E0,5.851930847E0
4.228861367E1,5.134323120E-2,7.907007294E0,5.833219757E0
4.238834467E1,9.729766846E-3,7.880063324E0,5.887257385E0
4.248807567E1,-2.844085693E-3,7.870034180E0,5.864205322E0
4.258780621E1,1.556762695E-2,7.893984375E0,5.824837189E0
4.268753721E1,1.332229614E-2,7.898475037E0,5.860762482E0
4.278726821E1,7.035369873E-2,7.867639160E0,5.896837463E0
4.288699921E1,8.786727905E-2,7.906258850E0,5.842350769E0
4.298673021E1,5.119354248E-2,7.901917877E0,5.832621002E0
4.308646121E1,2.903961182E-2,7.893385620E0,5.875431976E0
4.318619221E1,6.466552734E-2,7.899672546E0,5.852978668E0
4.328592321E1,5.134323120E-2,7.901468811E0,5.863157501E0
4.338565421E1,-2.424957275E-2,7.862400055E0,5.896538086E0
4.348538521E1,-1.586700439E-2,7.906408539E0,5.899082794E0
4.358511558E1,2.380050659E-2,7.897726593E0,5.863606567E0
4.368484658E1,1.152603149E-2,7.907007294E0,5.869893494E0
4.378457758E1,7.140151978E-2,7.882458344E0,5.902675323E0
4.388430858E1,7.873626709E-2,7.886949005E0,5.913003845E0
4.398403958E1,2.454895020E-2,7.896678772E0,5.839207306E0
4.408377058E1,-4.146377563E-2,7.904462585E0,5.868546295E0
4.418350158E1,8.756790161E-2,7.871980133E0,5.925577698E0
4.428323258E1,-2.514770508E-2,7.885601807E0,5.868246918E0
4.438296358E1,1.152603149E-2,7.910899200E0,5.863905945E0
4.448269358E1,3.742218018E-2,7.900271301E0,5.812862091E0
4.458242517E1,4.026626587E-2,7.898924103E0,5.847140808E0
4.468215617E1,7.214996338E-2,7.873327332E0,5.853727112E0
4.478188717E1,9.571096802E-1,7.884254608E0,5.944288788E0
4.488161817E1,-1.630110168E-1,7.872728577E0,5.900429993E0
4.498134917E1,4.640350342E-2,7.896080017E0,5.864953766E0
4.508108017E1,6.601272583E-2,7.887547760E0,5.866750031E0
4.518081117E1,5.598358154E-2,7.898624725E0,5.867199097E0
4.528054217E1,1.556762695E-2,7.892188110E0,5.870791626E0
4.538027317E1,2.559677124E-2,7.867339783E0,5.855373688E0
4.548000417E1,6.242019653E-2,7.889643402E0,5.889353027E0
4.557973529E1,2.050735474E-2,7.895481262E0,5.854774933E0
4.567946629E1,5.538482666E-2,7.875722351E0,5.855074310E0
4.577919729E1,2.754272461E-2,7.893385620E0,5.891598358E0
4.587892829E1,2.933898926E-2,7.877368927E0,5.867947540E0
4.597865929E1,3.682342529E-2,7.887098694E0,5.837261353E0
4.607838929E1,3.727249146E-2,7.914791107E0,5.879623260E0
4.617812029E1,2.754272461E-2,7.881859589E0,5.862259369E0
4.627785129E1,4.400848389E-2,7.881560211E0,5.869145050E0
4.637758229E1,7.589218140E-2,7.908803558E0,5.860163727E0
4.647731329E1,3.613485718E-1,7.876021729E0,5.964197388E0
4.657704442E1,-1.880090332E-1,7.882308655E0,5.876479797E0
4.667677542E1,4.339476013E-1,7.893086243E0,5.846392365E0
4.677650642E1,1.556762695E-2,7.868686981E0,5.936654663E0
4.687623742E1,-1.026864624E-1,7.887697449E0,5.934559021E0
4.697596842E1,6.780899048E-2,7.882009277E0,5.843997345E0
4.707569942E1,1.068178711E0,7.945028229E0,5.630840607E0
4.717543042E1,8.801696777E-2,7.924221497E0,5.885610809E0
4.727516042E1,5.718109131E-2,7.856262817E0,5.894442444E0
4.737489142E1,4.385879517E-2,7.928562469E0,5.837261353E0
4.747462242E1,-3.053649902E-2,7.898325348E0,5.886209564E0
4.757435329E1,6.735992432E-3,7.874973907E0,5.879772949E0
4.767408429E1,-2.544708252E-2,7.905211029E0,5.940097504E0
4.777381529E1,7.334747314E-3,7.875422974E0,5.870641937E0
4.787354629E1,3.113525391E-2,7.861202545E0,5.893993378E0
4.797327729E1,8.442443848E-1,7.961793365E0,5.952970734E0
4.807300829E1,6.406677246E-2,7.896379395E0,5.734874268E0
4.817273829E1,6.271957397E-2,7.870333557E0,5.896837463E0
4.827246929E1,2.260299683E-2,7.902965698E0,5.870492249E0
4.837220029E1,4.011657715E-2,7.908953247E0,5.867049408E0
4.847193129E1,5.119354248E-2,7.867788849E0,5.875881042E0
4.857166246E1,-1.422042847E-2,7.901917877E0,5.900579681E0
4.867139346E1,9.430389404E-3,7.869884491E0,5.848338318E0
4.877112446E1,3.906875610E-2,7.897427216E0,5.893544312E0
4.887085546E1,4.999603271E-2,7.903414764E0,5.861211548E0
4.897058546E1,4.296066284E-2,7.892786865E0,5.875581665E0
4.907031646E1,6.691085815E-2,7.905809784E0,5.871390381E0
4.917004746E1,6.676116943E-2,7.873776398E0,5.842201080E0
4.926977846E1,2.859054565E-2,7.891888733E0,5.846691742E0
4.936950946E1,5.942642212E-2,7.893684998E0,5.866450653E0
4.946924046E1,4.026626587E-2,7.877518616E0,5.858816528E0
4.956897133E1,-6.885681152E-3,7.879464569E0,5.859265594E0
4.966870233E1,4.924758911E-2,7.902217255E0,5.835016022E0
4.976843233E1,3.936813354E-2,7.894583130E0,5.876030731E0
4.986816333E1,3.472778320E-2,7.878416748E0,5.875731354E0
4.996789433E1,5.433700562E-2,7.897277527E0,5.888903961E0
5.006762533E1,5.748046875E-2,7.886350250E0,5.860762482E0
5.016735633E1,2.245330811E-2,7.891589355E0,5.891748047E0
5.026708733E1,6.616241455E-2,7.890541534E0,5.876330109E0
5.036681733E1,6.810836792E-2,7.892637177E0,5.846841431E0
5.046654833E1,3.278182983E-2,7.888296204E0,5.832471313E0
5.056627933E1,-9.879455566E-3,7.892038422E0,5.896687775E0
5.066600954E1,9.430389404E-3,7.902217255E0,5.885161743E0
5.076574054E1,8.981323242E-3,7.862100677E0,5.832171936E0
5.086547154E1,6.571334839E-2,7.898325348E0,5.862109680E0
5.096520154E1,2.320175171E-2,7.906707916E0,5.884562988E0
5.106493254E1,6.122268677E-2,7.902516632E0,5.838608551E0
5.116466354E1,1.182540894E-2,7.875572662E0,5.990692291E0
5.126439454E1,8.187973022E-2,7.898175659E0,5.868695984E0
5.136412554E1,4.999603271E-2,7.896080017E0,5.844446411E0
5.146385654E1,-3.442840576E-3,7.883057098E0,5.828130341E0
5.156358654E1,4.834945679E-2,7.893535309E0,5.916147308E0
5.166331817E1,3.173400879E-2,7.893984375E0,5.849086761E0
5.176304917E1,2.634521484E-2,7.884553986E0,5.851182404E0
5.186278017E1,4.041595459E-3,7.879015503E0,5.891448669E0
5.196251117E1,6.870712280E-2,7.904163208E0,5.879174194E0
5.206224217E1,7.649093628E-2,7.892188110E0,5.885012054E0
5.216197217E1,5.748046875E-2,7.924520874E0,5.832022247E0
5.226170317E1,2.724334717E-2,7.893984375E0,5.885012054E0
5.236143417E1,2.140548706E-2,7.888146515E0,5.856870575E0
5.246116517E1,2.365081787E-2,7.898325348E0,5.838907928E0
5.256089617E1,1.631607056E-2,7.874674530E0,5.862708435E0
5.266062592E1,1.616638184E-2,7.885751495E0,5.885161743E0
5.276035692E1,4.161346436E-2,7.888595581E0,5.860163727E0
5.286008792E1,1.167572021E-2,7.911797333E0,5.887856140E0
5.295981892E1,7.694000244E-2,7.877817993E0,5.870043182E0
5.305954992E1,6.227050781E-2,7.896080017E0,5.867648163E0
5.315927992E1,4.819976807E-2,7.888745270E0,5.858517151E0
5.325901092E1,1.020877075E-1,7.886649628E0,5.863756256E0
5.335874192E1,3.667373657E-2,7.886949005E0,5.869145050E0
5.345847292E1,1.302291870E-2,7.904612274E0,5.860313416E0
5.355820392E1,3.772155762E-2,7.890242157E0,5.890251160E0
5.365793446E1,1.167572021E-2,7.898475037E0,5.869893494E0
5.375766546E1,1.721420288E-2,7.911497955E0,5.822591858E0
5.385739646E1,2.170486450E-2,7.870932312E0,5.875431976E0
5.395712746E1,3.128494263E-2,7.891589355E0,5.881269836E0
5.405685746E1,3.906875610E-2,7.895331573E0,5.893694000E0
5.415658846E1,7.634124756E-2,7.862250366E0,5.847440186E0
5.425631946E1,5.343887329E-2,7.913892975E0,5.887856140E0
5.435605046E1,6.092330933E-2,7.877518616E0,5.877527618E0
5.445578046E1,7.753875732E-2,7.905211029E0,5.878126373E0
5.455551146E1,2.634521484E-2,7.908653870E0,5.853577423E0
5.465524204E1,3.577560425E-2,7.879913635E0,5.882018280E0
5.475497304E1,1.616638184E-2,7.895181885E0,5.843248901E0
5.485470404E1,3.113525391E-2,7.894732819E0,5.848637695E0
5.495443404E1,2.859054565E-2,7.861352234E0,5.882018280E0
5.505416504E1,4.745132446E-2,7.895630951E0,5.883814545E0
5.515389604E1,5.224136353E-2,7.903115387E0,5.852529602E0
5.525362704E1,4.535568237E-2,7.898325348E0,5.859564972E0
5.535335704E1,4.670288086E-2,7.883955231E0,5.879772949E0
5.545308804E1,1.901046753E-2,7.905360718E0,5.858517151E0
5.555281904E1,2.290237427E-2,7.882907410E0,5.823639679E0
5.565255029E1,3.053649902E-2,7.896978149E0,5.911506958E0
5.575228029E1,3.442840576E-2,7.891739044E0,5.881269836E0
5.585201129E1,1.167572021E-2,7.895481262E0,5.864804077E0
5.595174229E1,1.182540894E-2,7.884254608E0,5.849236450E0
5.605147329E1,6.691085815E-2,7.868537292E0,5.899980927E0
5.615120329E1,5.867797852E-2,7.905061340E0,5.881269836E0
5.625093429E1,1.556762695E-2,7.923173676E0,5.854475555E0
5.635066529E1,1.721420288E-2,7.859555969E0,5.853427734E0
5.645039629E1,2.724334717E-2,7.889643402E0,5.871540070E0
5.655012629E1,2.140548706E-2,7.912246399E0,5.860463104E0
5.664985704E1,9.580078125E-3,7.886050873E0,5.842949524E0
5.674958804E1,2.215393066E-2,7.868686981E0,5.877976685E0
5.684931804E1,2.829116821E-2,7.908354492E0,5.869145050E0
5.694904904E1,3.921844482E-2,7.885302429E0,5.837710419E0
5.704878004E1,4.969665527E-2,7.891140289E0,5.915548553E0
5.714851104E1,2.409988403E-2,7.882458344E0,5.899980927E0
5.724824104E1,5.673202515E-2,7.893834686E0,5.873336334E0
5.734797204E1,4.834945679E-2,7.906857605E0,5.866750031E0
5.744770304E1,2.694396973E-2,7.885302429E0,5.867199097E0
5.754743304E1,3.308120728E-2,7.882608032E0,5.877228241E0
5.764716392E1,-1.496887207E-3,7.903414764E0,5.897585907E0
5.774689492E1,1.272354126E-2,7.890092468E0,5.858517151E0
5.784662592E1,1.571731567E-2,7.891439667E0,5.863905945E0
5.794635592E1,3.757186890E-2,7.884853363E0,5.871390381E0
5.804608692E1,3.203338623E-2,7.869734802E0,5.842500458E0
5.814581792E1,7.140151978E-2,7.914491730E0,5.884113922E0
5.824554792E1,6.002517700E-2,7.891140289E0,5.893544312E0
5.834527892E1,3.607498169E-2,7.881111145E0,5.844596100E0
5.844500992E1,5.433700562E-2,7.898175659E0,5.886808319E0
5.854473992E1,4.595443726E-2,7.875123596E0,5.875581665E0
5.864447108E1,1.092727661E-2,7.905660095E0,5.857768707E0
5.874420208E1,7.334747314E-3,7.881859589E0,5.886359253E0
5.884393208E1,-2.320175171E-2,7.879614258E0,5.861061859E0
5.894366308E1,2.769241333E-2,7.885003052E0,5.867947540E0
5.904339408E1,3.023712158E-2,7.911947021E0,5.877228241E0
5.914312408E1,4.041595459E-2,7.877668304E0,5.881718903E0
5.924285508E1,5.748046875E-2,7.892038422E0,5.857768707E0
5.934258608E1,6.735992432E-3,7.874973907E0,5.868246918E0
5.944231608E1,6.286926270E-2,7.868237915E0,5.857020264E0
5.954204708E1,4.026626587E-2,7.897427216E0,5.875132599E0
5.964177792E1,1.302291870E-2,7.887547760E0,5.849984894E0
5.974150792E1,2.694396973E-2,7.861651611E0,5.875881042E0
5.984123892E1,4.550537109E-2,7.895181885E0,5.855972443E0
5.994096992E1,3.442840576E-3,7.876919861E0,5.866300964E0
6.004069992E1,3.966751099E-2,7.896978149E0,5.874084778E0
6.014043092E1,7.753875732E-2,7.893984375E0,5.910010071E0
6.024016192E1,4.385879517E-2,7.908055115E0,5.841302948E0
6.033989192E1,1.080752563E-1,7.890541534E0,5.876030731E0
6.043962292E1,6.301895142E-2,7.883506165E0,5.883365479E0
6.053935392E1,-5.987548828E-4,7.879614258E0,5.858966217E0
6.063908404E1,2.544708252E-2,7.883206787E0,5.835465088E0
6.073881504E1,1.047821045E-3,7.882608032E0,5.916596375E0
6.083854504E1,1.347198486E-3,7.882907410E0,5.862708435E0
6.093827604E1,7.035369873E-2,7.902965698E0,5.864654388E0
6.103800704E1,2.365081787E-2,7.879913635E0,5.877228241E0
6.113773704E1,5.298980713E-2,7.883206787E0,5.885760498E0
6.123746804E1,6.990463257E-2,7.903414764E0,5.852230225E0
6.133719904E1,5.194198608E-2,7.877967682E0,5.888903961E0
6.143692904E1,4.101470947E-2,7.902217255E0,5.871540070E0
6.153666004E1,7.649093628E-2,7.883506165E0,5.868246918E0
6.163639104E1,3.158432007E-2,7.871680756E0,5.816155243E0
6.173612104E1,7.035369873E-3,7.898774414E0,5.882467346E0
6.183585204E1,4.296066284E-2,7.880662079E0,5.874084778E0
6.193558304E1,2.305206299E-2,7.893235931E0,5.843548279E0
6.203531304E1,2.918930054E-2,7.890541534E0,5.859265594E0
6.213504404E1,7.798782349E-2,7.875572662E0,5.904471588E0
6.223477504E1,6.646179199E-2,7.886649628E0,5.868695984E0
6.233450504E1,5.478607178E-2,7.910450134E0,5.876479797E0
6.243423604E1,6.197113037E-2,7.879913635E0,5.884413300E0
6.253396704E1,4.954696655E-2,7.904911652E0,5.872438202E0
6.263369742E1,2.694396973E-2,7.882458344E0,5.841901703E0
6.273342842E1,5.059478760E-2,7.883805542E0,5.898484039E0
6.283315842E1,3.847000122E-2,7.882308655E0,5.893394623E0
6.293288942E1,3.113525391E-2,7.883955231E0,5.854325867E0
6.303262042E1,3.742218018E-2,7.872578888E0,5.853727112E0
6.313235042E1,3.143463135E-3,7.883057098E0,5.871540070E0
6.323208142E1,4.191284180E-3,7.871231689E0,5.875731354E0
6.333181142E1,8.622070312E-2,7.874075775E0,5.839656372E0
6.343154242E1,5.239105225E-3,7.884553986E0,5.871989136E0
6.353127242E1,-6.586303711E-3,7.867339783E0,5.859415283E0
6.363100304E1,5.194198608E-2,7.871680756E0,5.876330109E0
6.373073304E1,3.607498169E-2,7.893834686E0,5.862259369E0
6.383046404E1,-7.035369873E-3,7.868686981E0,5.864804077E0
6.393019404E1,1.586700439E-2,7.890691223E0,5.895789642E0
6.402992504E1,2.634521484E-2,7.886050873E0,5.833519135E0
6.412965604E1,4.760101318E-2,7.875872040E0,5.868845673E0
6.422938604E1,1.290316772E-1,7.879614258E0,5.891598358E0
6.432911704E1,6.271957397E-2,7.885601807E0,5.930517426E0
6.442884704E1,3.996688843E-2,7.884254608E0,5.842201080E0
6.452857704E1,3.427871704E-2,7.881560211E0,5.868845673E0
6.462830842E1,-3.293151855E-3,7.893984375E0,5.882766724E0
6.472803842E1,1.856140137E-2,7.885152740E0,5.847589874E0
6.482776942E1,4.071533203E-2,7.873776398E0,5.875431976E0
6.492749942E1,2.888992310E-2,7.862998810E0,5.873486023E0
6.502723042E1,4.939727783E-3,7.909252625E0,5.866001587E0
6.512696042E1,3.263214111E-2,7.883955231E0,5.877527618E0
6.522669142E1,4.999603271E-2,7.871531067E0,5.858217773E0
6.532642142E1,6.885681152E-2,7.879464569E0,5.869294739E0
6.542615242E1,3.667373657E-2,7.872728577E0,5.874982910E0
6.552588242E1,4.161346436E-2,7.887547760E0,5.859265594E0
6.562561208E1,2.903961182E-2,7.906258850E0,5.874683533E0
6.572534308E1,5.463638306E-2,7.882308655E0,5.890101471E0
6.582507308E1,4.385879517E-2,7.880662079E0,5.851182404E0
6.592480408E1,4.640350342E-3,7.884254608E0,5.867498474E0
6.602453408E1,1.122665405E-2,7.870632935E0,5.857319641E0
6.612426408E1,1.631607056E-2,7.907456360E0,5.899831238E0
6.622399508E1,-3.083587646E-2,7.880362701E0,5.883365479E0
6.632372508E1,-1.272354126E-2,7.874674530E0,5.847440186E0
6.642345608E1,6.855743408E-2,7.862250366E0,5.899681549E0
6.652318608E1,9.280700684E-3,7.884254608E0,5.861510925E0
6.662291708E1,3.278182983E-2,7.889493713E0,5.836812286E0
6.672264708E1,5.373825073E-2,7.866591339E0,5.888155518E0
6.682237708E1,5.388793945E-2,7.880512390E0,5.895340576E0
6.692210808E1,6.242019653E-2,7.886949005E0,5.835016022E0
6.702183808E1,4.086502075E-2,7.877668304E0,5.895490265E0
6.712156908E1,-2.050735474E-2,7.863447876E0,5.848637695E0
6.722129908E1,2.170486450E-2,7.915539551E0,5.855223999E0
6.732103008E1,7.484436035E-4,7.863597565E0,5.858217773E0
6.742076008E1,4.490661621E-2,7.886499939E0,5.827381897E0
6.752049008E1,2.350112915E-2,7.880063324E0,5.858666840E0
6.762022058E1,2.634521484E-2,7.848179626E0,5.895041199E0
6.771995058E1,-3.068618774E-2,7.898025970E0,5.844596100E0
6.781968158E1,7.469467163E-2,7.868686981E0,5.825136566E0
6.791941158E1,5.733078003E-2,7.867339783E0,5.882167969E0
6.801914158E1,-1.721420288E-2,7.881111145E0,5.874384155E0
6.811887258E1,3.697311401E-2,7.901618500E0,5.862109680E0
6.821860258E1,5.718109131E-2,7.869585114E0,5.865402832E0
6.831833358E1,5.867797852E-2,7.864795074E0,5.892197113E0
6.841806358E1,7.933502197E-2,7.887697449E0,5.852529602E0
6.851779458E1,5.688171387E-2,7.855514374E0,5.873336334E0
6.861752517E1,3.547622681E-2,7.873926086E0,5.874234467E0
6.871725517E1,-1.242416382E-2,7.853269043E0,5.866450653E0
6.881698617E1,-4.969665527E-2,7.882009277E0,5.859415283E0
6.891671617E1,3.233276367E-2,7.849975891E0,5.828878784E0
6.901644717E1,5.433700562E-2,7.843688965E0,5.893694000E0
6.911617717E1,-2.844085693E-3,7.908204803E0,5.856571198E0
6.921590817E1,-4.715194702E-2,7.865842896E0,5.891748047E0
6.931563817E1,7.529342651E-2,7.858208771E0,5.854325867E0
6.941536817E1,4.011657715E-2,7.896080017E0,5.872587891E0
6.951509917E1,4.041595459E-2,7.862699432E0,5.887257385E0
6.961482933E1,5.987548828E-2,7.848329315E0,5.882916412E0
6.971456033E1,1.920506287E-1,7.814799042E0,5.885760498E0
6.981429033E1,6.706054688E-2,7.862250366E0,5.928272095E0
6.991402033E1,8.652008057E-2,7.852071533E0,5.881419525E0
7.001375133E1,-2.395019531E-3,7.870183868E0,5.931116180E0
7.011348133E1,1.067280579E-1,7.882009277E0,5.837111664E0
7.021321233E1,-9.370513916E-2,7.938292236E0,5.807323608E0
7.031294233E1,-1.377136230E-1,7.889643402E0,5.782624969E0
7.041267333E1,-4.266128540E-2,7.894134064E0,5.821094971E0
7.051240333E1,1.272354126E-2,7.892188110E0,5.861810303E0
7.061213292E1,-6.107299805E-2,7.887847137E0,5.800737305E0
7.071186392E1,-5.553451538E-2,7.794890442E0,5.882766724E0
7.081159392E1,1.444496155E-1,7.878267059E0,5.881718903E0
7.091132492E1,-3.233276367E-2,8.018974457E0,5.581892395E0
7.101105492E1,1.942959595E-1,8.207731934E0,5.194497986E0
7.111078492E1,-8.681945801E-2,8.369246063E0,5.332510986E0
7.121051592E1,7.170089722E-2,8.230185242E0,5.412145386E0
7.131024592E1,1.017883301E-1,8.228388977E0,5.329816589E0
7.140997692E1,-8.831634521E-3,8.405470734E0,5.170248413E0
7.150970692E1,-7.664062500E-2,8.548273773E0,4.820276184E0
7.160943779E1,-1.115180969E-1,8.917106781E0,4.425846405E0
7.170916779E1,-2.116598511E-1,9.373807068E0,3.721860352E0
7.180889879E1,-2.360591125E-1,9.573940887E0,3.541186066E0
7.190862879E1,-1.823208618E-1,9.688452759E0,3.428171082E0
7.200835879E1,-1.678010559E-1,9.552834778E0,3.513942719E0
7.210808979E1,-2.065704346E-1,9.582173767E0,3.535198517E0
7.220781979E1,-2.516267395E-1,9.583670654E0,3.336112518E0
7.230755079E1,-2.978805542E-2,9.568103027E0,3.374732208E0
7.240728079E1,-2.392025757E-1,9.752968597E0,3.320395203E0
7.250701179E1,2.395019531E-3,9.705367584E0,3.359613647E0
7.260674167E1,-1.407073975E-2,9.661359100E0,3.474873962E0
7.270647267E1,4.894821167E-2,9.749226379E0,3.243155823E0
7.280620267E1,9.430389404E-3,9.577234039E0,3.240012360E0
7.290593367E1,-8.457412720E-2,9.763147430E0,3.523971863E0
7.300566367E1,-1.308279419E-1,9.575138397E0,3.434607697E0
7.310539367E1,-1.752854919E-1,9.562564545E0,3.371588745E0
7.320512467E1,-2.163002014E-1,9.692943420E0,3.529061279E0
7.330485467E1,-9.445358276E-2,9.488768005E0,3.307671661E0
7.340458567E1,-9.265731812E-2,9.349707184E0,3.348686371E0
7.350431567E1,-2.264790344E-1,9.746681671E0,3.509601746E0
7.360404742E1,-2.945874023E-1,9.419162750E0,3.560346222E0
7.370377742E1,-1.365161133E-1,9.522597656E0,3.596271515E0
7.380350742E1,-1.401086426E-1,9.605076141E0,3.800596619E0
7.390323842E1,-1.128652954E-1,9.427994385E0,3.749852142E0
7.400296842E1,-1.703457642E-1,9.331594849E0,3.320694580E0
7.410269942E1,-8.113128662E-2,9.477092285E0,3.823498993E0
7.420242942E1,-3.457809448E-2,9.168583832E0,4.196223907E0
7.430216042E1,-2.948867798E-1,8.942254486E0,4.519102478E0
7.440189042E1,-7.496411133E-1,8.852441254E0,4.463867340E0
7.450162042E1,3.906875610E-2,8.687035217E0,4.776267700E0
7.460135179E1,-2.665956116E-1,8.753497009E0,5.263953552E0
7.470108179E1,-5.095404053E-1,8.508306885E0,6.384074249E0
7.480081279E1,1.474433899E-1,8.066425781E0,6.009253693E0
7.490054279E1,-2.110610962E-1,7.836503906E0,6.025120697E0
7.500027279E1,-4.315525818E-1,7.898475037E0,6.921456757E0
7.510000379E1,-4.830455017E-1,7.595654755E0,6.946454773E0
7.519973379E1,-3.685336304E-1,7.769742737E0,6.839876404E0
7.529946479E1,-1.047821045E-1,7.868387604E0,6.645730133E0
7.539919479E1,-7.896080017E-1,8.164621582E0,6.559359741E0
7.549892579E1,-1.922003174E-1,7.808661804E0,6.116430817E0
7.559865483E1,2.573149109E-1,7.628436584E0,5.894143066E0
7.569838483E1,-5.260061646E-1,7.721243591E0,6.332581329E0
7.579811583E1,-1.137634277E-1,7.740104370E0,6.509064331E0
7.589784583E1,2.154020691E-1,7.707322540E0,6.410868530E0
7.599757683E1,1.543290710E-1,7.187902679E0,6.079158325E0
7.609730683E1,-3.195854187E-1,7.470814362E0,5.760321350E0
7.619703783E1,-3.468287659E-1,7.522157593E0,6.363566895E0
7.629676783E1,-4.712200928E-1,7.601043549E0,6.629264374E0
7.639649883E1,-6.242019653E-2,7.239694977E0,6.480024719E0
7.649622883E1,-1.803749084E-1,7.153474274E0,6.634802856E0
7.659595958E1,-6.406677246E-2,7.357200623E0,6.653364258E0
7.669569058E1,-3.067121887E-1,7.762857056E0,6.539002075E0
7.679542058E1,-4.834945679E-2,7.726033630E0,6.434519348E0
7.689515158E1,3.353027344E-2,8.088280334E0,6.512207794E0
7.699488158E1,-3.041674805E-1,8.050259399E0,6.416706390E0
7.709461258E1,-4.490661621E-4,7.941735077E0,5.575156403E0
7.719434258E1,-1.930984497E-1,8.314160614E0,5.449567566E0
7.729407358E1,1.886077881E-2,9.052425385E0,4.317322083E0
7.739380358E1,1.320254517E-1,9.901459808E0,3.907474365E0
7.749353358E1,-1.232087860E0,1.039992325E1,3.979324951E0
7.759326404E1,-3.164419556E-1,8.803043976E0,3.824696503E0
7.769299404E1,6.376739502E-2,8.663234711E0,4.079915771E0
7.779272504E1,5.548960876E-1,8.594976654E0,4.442162476E0
7.789245504E1,7.595205688E-1,8.659642181E0,4.378095703E0
7.799218604E1,5.025050354E-1,8.362959137E0,4.530628510E0
7.809191604E1,2.712359619E-1,8.724607086E0,5.152435455E0
