"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.234470679E2,4.352291107E1,-1.909762192E1,2.421115494E1
1.235467989E2,4.415850067E1,-1.901671982E1,2.476062393E1
1.236465312E2,4.300141144E1,-1.924679565E1,2.217177963E1
1.237462622E2,4.361916351E1,-1.870295334E1,2.350869370E1
1.238459942E2,4.181983185E1,-1.888642883E1,2.366914749E1
1.239457252E2,4.321302032E1,-1.970743942E1,2.178268051E1
1.240454562E2,4.150279999E1,-2.062285233E1,2.405365372E1
1.241451882E2,4.273955536E1,-1.870151520E1,2.295991898E1
1.242449192E2,4.123706055E1,-2.034492874E1,2.410358810E1
1.243446502E2,4.316567230E1,-1.786879349E1,2.419363022E1
1.244443822E2,4.021456146E1,-1.643253708E1,2.207464981E1
1.245441132E2,4.244226837E1,-1.846457672E1,2.358875656E1
1.246438449E2,3.980595398E1,-1.891194534E1,2.430064011E1
1.247435759E2,4.225543213E1,-1.766757584E1,2.396152878E1
1.248433069E2,4.012303162E1,-1.921303940E1,2.419675827E1
1.249430389E2,4.224846649E1,-2.039257812E1,2.334628677E1
1.250427699E2,4.081604004E1,-2.159076691E1,2.339917374E1
1.251425009E2,4.233975220E1,-2.484325409E1,2.291784286E1
1.252422329E2,3.990554810E1,-2.243761063E1,2.234492111E1
1.253419639E2,4.251126862E1,-2.373342133E1,2.321363449E1
1.254416949E2,4.155639648E1,-2.448120117E1,2.455644608E1
1.255414269E2,4.252675629E1,-2.312151337E1,2.386326218E1
1.256411583E2,4.312295532E1,-2.465447998E1,2.345367050E1
1.257408903E2,4.234724426E1,-2.294219208E1,2.420911026E1
1.258406213E2,4.344847107E1,-2.516538239E1,2.310232162E1
1.259403523E2,4.109806824E1,-2.226712799E1,2.347747421E1
1.260400843E2,4.521873474E1,-2.380027771E1,2.245649338E1
1.261398153E2,3.959068298E1,-2.420411682E1,2.283610916E1
1.262395473E2,4.660474396E1,-2.499174500E1,2.215205765E1
1.263392783E2,4.486804199E1,-2.371670532E1,2.105703354E1
1.264390093E2,4.747856140E1,-2.569345093E1,2.192083359E1
1.265387413E2,4.469328308E1,-2.456968689E1,2.405005264E1
1.266384723E2,4.702412415E1,-2.557156372E1,2.138237381E1
1.267382038E2,4.440139771E1,-2.595973206E1,2.402730942E1
1.268379358E2,4.654211426E1,-2.502247620E1,2.188547134E1
1.269376668E2,4.536531830E1,-2.334809875E1,2.524613571E1
1.270373988E2,4.739274597E1,-2.387307739E1,2.207451248E1
1.271371298E2,4.338991547E1,-2.446323395E1,2.435293961E1
1.272368608E2,4.724974060E1,-2.337477112E1,2.221409988E1
1.273365928E2,4.454682159E1,-2.418178558E1,2.406871414E1
1.274363238E2,4.718023682E1,-2.181046677E1,2.215066910E1
1.275360558E2,4.434311676E1,-2.391976166E1,2.456669235E1
1.276357868E2,4.760874939E1,-2.221572495E1,2.178336716E1
1.277355183E2,4.490739441E1,-2.405146027E1,2.480780411E1
1.278352493E2,4.760815430E1,-2.256859970E1,2.228584671E1
1.279349803E2,4.538900757E1,-2.280860901E1,2.434852219E1
1.280347123E2,4.757856750E1,-2.119364548E1,2.241420364E1
1.281344433E2,4.583930206E1,-2.154090118E1,2.406645584E1
1.282341753E2,4.664738464E1,-1.912380981E1,2.220648575E1
1.283339063E2,4.452940369E1,-2.084675980E1,2.304539871E1
1.284336373E2,4.501989746E1,-1.981840515E1,2.155459976E1
1.285333693E2,4.424554443E1,-2.076418304E1,2.289038467E1
1.286331003E2,4.613446045E1,-1.668508530E1,2.435985947E1
1.287328322E2,4.704821777E1,-1.517462158E1,2.390125656E1
1.288325632E2,4.587271118E1,-1.701198959E1,2.425732040E1
1.289322952E2,4.822042847E1,-2.200402069E1,2.240616989E1
1.290320262E2,4.797760010E1,-2.529864502E1,2.122262955E1
1.291317572E2,4.935076904E1,-2.655548096E1,2.165921402E1
1.292314892E2,4.795532227E1,-2.383485413E1,2.162111282E1
1.293312202E2,4.888626862E1,-2.648814392E1,2.183385849E1
1.294309522E2,4.793067932E1,-2.425932312E1,2.099457169E1
1.295306832E2,4.913961029E1,-2.701295471E1,2.113897324E1
1.296304152E2,4.806256104E1,-2.456957245E1,2.065885544E1
1.297301465E2,4.922233582E1,-2.735280609E1,2.028111649E1
1.298298785E2,4.810879517E1,-2.396614075E1,2.069394302E1
1.299296095E2,4.932776642E1,-2.671645355E1,2.007078934E1
1.300293415E2,4.834497070E1,-2.309185028E1,2.097275162E1
1.301290725E2,4.955526733E1,-2.532089233E1,1.934961319E1
1.302288035E2,4.859630585E1,-2.144773102E1,2.136153793E1
1.303285355E2,4.815361786E1,-2.409577942E1,1.891382217E1
1.304282665E2,4.755513000E1,-1.988829422E1,2.235625076E1
1.305279985E2,4.908805847E1,-1.865214539E1,2.164146042E1
1.306277295E2,4.843431091E1,-1.272714996E1,2.372410965E1
1.307274612E2,4.887139130E1,-2.181010818E1,2.024206924E1
1.308271922E2,4.848104858E1,-2.575128937E1,2.024950790E1
1.309269242E2,4.907114410E1,-3.292713165E1,1.862168503E1
1.310266552E2,4.974834442E1,-3.002944183E1,2.039793015E1
1.311263872E2,5.060459137E1,-3.188111877E1,1.633765793E1
1.312261182E2,5.071857452E1,-2.942537689E1,1.925419235E1
1.313258502E2,4.979122925E1,-2.663611603E1,1.982401657E1
1.314255812E2,4.960331726E1,-2.189297485E1,2.207887650E1
1.315253132E2,5.017527771E1,-2.383445740E1,1.897346878E1
1.316250442E2,5.146917725E1,-2.255367661E1,2.184386063E1
1.317247747E2,4.887651062E1,-2.257043839E1,1.968325424E1
1.318245067E2,5.057634735E1,-2.150471115E1,2.157131577E1
1.319242377E2,4.900008392E1,-2.243019485E1,1.950709915E1
1.320239697E2,5.056928253E1,-2.328195190E1,2.018564987E1
1.321237007E2,4.956436157E1,-3.119687653E1,1.667351151E1
1.322234327E2,5.314255524E1,-3.386177063E1,1.820962143E1
1.323231637E2,5.134366608E1,-3.319614410E1,1.608560562E1
1.324228957E2,5.396378326E1,-3.391575623E1,1.821559525E1
1.325226267E2,5.168059540E1,-3.264701080E1,1.663384628E1
1.326223587E2,5.090132904E1,-3.128179932E1,1.697317886E1
1.327220904E2,5.127352905E1,-2.872373199E1,1.644993973E1
1.328218224E2,4.961550140E1,-2.974482727E1,1.989156723E1
1.329215534E2,5.156374359E1,-2.918769073E1,1.775144577E1
1.330212854E2,4.949870300E1,-2.227270889E1,2.267094040E1
1.331210164E2,5.025824738E1,-2.240502930E1,2.134895706E1
1.332207484E2,5.053466797E1,-2.242545319E1,2.216379929E1
1.333204794E2,4.759999847E1,-2.116390610E1,2.738447952E1
1.334202114E2,4.516141510E1,-1.857888412E1,2.995315170E1
1.335199424E2,3.872699738E1,-3.209442139E0,3.592072678E1
1.336196744E2,4.254447937E1,-9.277278900E0,2.958514023E1
1.337194048E2,4.972966766E1,-9.752681732E0,3.312394333E1
1.338191368E2,5.344182587E1,-3.015483856E0,3.909245682E1
1.339188678E2,4.711978149E1,-2.065105438E0,3.310056686E1
1.340185998E2,3.996818542E1,1.168113136E1,3.945629501E1
1.341183318E2,4.077813721E1,2.259740067E1,4.534103775E1
1.342180628E2,3.576298523E1,4.217984772E1,4.446940994E1
1.343177948E2,3.325544739E1,4.848745728E1,4.129655838E1
1.344175258E2,4.007450867E1,3.681393814E1,2.811766434E1
1.345172578E2,4.652229309E1,2.968548584E1,2.849242783E1
1.346169888E2,5.142107391E1,2.976524353E1,3.302203751E1
1.347167212E2,4.833856964E1,3.444427490E1,3.624415207E1
1.348164522E2,9.442779541E0,9.067533493E0,-4.841064453E0
1.349161842E2,8.765304565E0,1.135499477E0,-3.004867554E0
1.350159152E2,7.647857666E0,1.926481247E0,-1.758346558E-1
1.351156472E2,4.148811340E0,1.615808964E0,-6.832641602E0
1.352153782E2,6.014144897E0,4.336624146E0,-1.104859924E1
1.353151102E2,2.616874695E1,6.850063324E0,-1.133693695E1
1.354148412E2,4.488267517E1,-4.032108784E0,-2.815292358E0
1.355145732E2,1.446060181E1,1.150200462E1,-9.969467163E0
1.356143042E2,-2.382298279E1,-1.870905304E1,-2.189553070E1
1.357140360E2,-4.022521973E1,-2.693816566E1,-3.101976776E1
1.358137680E2,-4.307411957E1,-4.585250854E1,-2.810479736E1
1.359134990E2,-1.464986420E1,-3.909482193E1,5.071334839E0
1.360132310E2,-9.906349182E0,-1.643323326E1,-1.696250916E0
1.361129620E2,-2.007935333E1,-4.008246231E1,-8.664161682E0
1.362126940E2,-1.916907501E1,-4.197019577E1,-6.657142639E0
1.363124250E2,-4.080429077E-1,-4.235595703E1,-1.151663208E1
1.364121570E2,1.281856537E1,-6.249241638E1,-1.686447906E1
1.365118880E2,1.472206116E1,-6.962249756E1,-1.801611328E1
1.366116200E2,1.575955200E1,-7.010141754E1,-1.994956207E1
1.367113512E2,1.759721375E1,-6.917926025E1,-1.971057129E1
1.368110832E2,1.792729187E1,-6.891249084E1,-2.046813202E1
1.369108152E2,1.617832947E1,-6.735459137E1,-2.072390747E1
1.370105462E2,1.498583984E1,-6.183194733E1,-1.787221527E1
1.371102782E2,1.660217285E1,-5.841535950E1,-1.848576355E1
1.372100092E2,1.721197510E1,-5.562333679E1,-1.787165833E1
1.373097412E2,1.703628540E1,-5.401910782E1,-2.114393616E1
1.374094722E2,1.575679779E1,-5.777727509E1,-1.964836121E1
1.375092042E2,1.600138855E1,-5.416649628E1,-1.774331665E1
1.376089362E2,1.850680542E1,-5.448099136E1,-1.809883118E1
1.377086673E2,1.616758728E1,-5.213653183E1,-1.589527893E1
1.378083993E2,1.705041504E1,-5.184585571E1,-1.743623352E1
1.379081303E2,1.657975769E1,-4.961868286E1,-1.576856232E1
1.380078623E2,1.656614685E1,-4.705120087E1,-1.686883545E1
1.381075933E2,1.380398560E1,-3.559657669E1,-1.268973541E1
1.382073253E2,1.434247589E1,-2.871919823E1,-1.246578217E1
1.383070573E2,1.098016357E1,-1.791490555E1,-6.884658813E0
1.384067883E2,1.322457123E1,-1.372027397E1,-9.467353821E0
1.385065203E2,1.037535858E1,-1.531111908E1,-7.154602051E0
1.386062513E2,1.385203552E1,-1.403713036E1,-9.556060791E0
1.387059835E2,1.114739990E1,-1.758388710E1,-8.126327515E0
1.388057145E2,1.522748566E1,-2.479720497E1,-1.233706665E1
1.389054465E2,1.297486115E1,-3.115696144E1,-1.226233673E1
1.390051785E2,1.708979797E1,-4.564289856E1,-1.798341370E1
1.391049095E2,1.670089722E1,-6.156651306E1,-2.114212799E1
1.392046415E2,1.942304993E1,-6.509979248E1,-2.378173065E1
1.393043725E2,1.786756897E1,-6.765838623E1,-2.316129303E1
1.394041045E2,1.983476257E1,-6.565681458E1,-2.411181641E1
1.395038365E2,1.886930847E1,-6.707243347E1,-2.395406342E1
1.396035675E2,1.968724060E1,-6.548038483E1,-2.375772095E1
1.397032991E2,1.850532532E1,-6.009555054E1,-2.249818420E1
1.398030301E2,1.710305786E1,-3.799166107E1,-1.633673096E1
1.399027621E2,1.524519348E1,-2.790028954E1,-1.409931946E1
1.400024931E2,1.469757080E1,-1.538704491E1,-1.088626099E1
1.401022251E2,1.407815552E1,-1.335033226E1,-1.054434967E1
1.402019571E2,1.447825623E1,-1.029930687E1,-9.951332092E0
1.403016881E2,1.411219025E1,-1.330506897E1,-1.157175446E1
1.404014201E2,1.272927856E1,-1.020198631E1,-1.104754639E1
1.405011511E2,1.278775787E1,-1.471493721E1,-1.298216248E1
1.406008831E2,1.103819275E1,-9.412635803E0,-1.012287903E1
1.407006144E2,1.276324463E1,-5.645668507E0,-9.533416748E0
1.408003464E2,1.146145630E1,-2.366258144E0,-6.579772949E0
1.409000784E2,1.369975281E1,-2.662444115E-1,-8.356124878E0
1.409998094E2,1.160665894E1,-1.979559422E0,-8.531509399E0
1.410995414E2,1.369434357E1,3.478993416E0,-6.443534851E0
1.411992724E2,1.187288666E1,1.004241180E1,-4.345787048E0
1.412990044E2,1.116436005E1,1.081626701E1,-6.187316895E0
1.413987364E2,9.594001770E0,1.420440006E1,-2.826515198E0
1.414984674E2,1.067968750E1,1.651541901E1,-4.130889893E0
1.415981994E2,1.275273895E1,1.968615723E1,-1.288978577E0
1.416979295E2,1.064836121E1,2.060696793E1,-4.082847595E0
1.417976615E2,1.241825104E1,1.953315926E1,-1.644081116E0
1.418973935E2,9.552085876E0,2.112122345E1,-3.663253784E0
1.419971245E2,1.272180939E1,1.899407387E1,-1.800064087E0
1.420968565E2,8.599105835E0,2.277598190E1,-2.759521484E0
1.421965875E2,1.246865845E1,1.808283424E1,-2.196220398E0
1.422963195E2,1.075147247E1,2.064513969E1,-8.324356079E-1
1.423960515E2,1.261920166E1,1.641609573E1,-2.786857605E0
1.424957825E2,1.263752747E1,1.822216034E1,-2.964706421E-1
1.425955145E2,1.059154510E1,1.636948013E1,-3.248947144E0
1.426952477E2,1.279435730E1,1.748947906E1,-1.181175232E0
1.427949787E2,8.408538818E0,1.859376907E1,-3.667671204E0
1.428947107E2,1.197789764E1,1.653676796E1,-1.291114807E0
1.429944417E2,8.555618286E0,2.000996971E1,-7.554092407E-1
1.430941737E2,1.057363129E1,1.618949127E1,-2.472640991E0
1.431939057E2,1.119965363E1,1.757491493E1,-1.670700073E0
1.432936367E2,7.901634216E0,1.577200317E1,-5.392532349E0
1.433933687E2,1.042720032E1,1.463305664E1,-4.529312134E0
1.434930997E2,8.854721069E0,1.497831726E1,-5.640884399E0
1.435928317E2,1.019271088E1,3.504456997E0,-8.064506531E0
1.436925629E2,1.245155334E1,-1.365312099E0,-6.100456238E0
1.437922939E2,8.988639832E0,-3.853959560E0,-1.209815216E1
1.438920259E2,1.176071930E1,-2.405185223E0,-7.817039490E0
1.439917579E2,9.558586121E0,3.338913918E0,-8.040321350E0
1.440914889E2,8.620994568E0,-3.006954193E-1,-1.302649689E1
1.441912209E2,1.002789307E1,-9.003772736E0,-8.896095276E0
1.442909519E2,1.219590759E1,-6.734715939E0,-7.425651550E0
1.443906839E2,1.196246338E1,-8.297561646E0,-1.203459167E1
1.444904159E2,1.074255371E1,-8.492000580E0,-1.193771362E1
1.445901469E2,9.470764160E0,-1.307421494E1,-1.469406128E1
1.446898793E2,1.234357452E1,-1.253435135E1,-1.192569733E1
1.447896113E2,9.173721313E0,-1.574603462E1,-1.445515442E1
1.448893423E2,1.313244629E1,-2.448829651E1,-1.649111176E1
1.449890743E2,1.348033142E1,-2.271124268E1,-1.742227936E1
1.450888063E2,1.102167511E1,-2.903936958E1,-1.806348419E1
1.451885373E2,1.406922913E1,-2.574146080E1,-1.694886780E1
1.452882693E2,1.236182404E1,-2.061386299E1,-1.552627563E1
1.453880013E2,1.228486633E1,-1.440590096E1,-1.268373871E1
1.454877323E2,1.338360596E1,-1.314981651E1,-1.205643463E1
1.455874643E2,1.105983734E1,-1.182478142E1,-1.201664734E1
1.456871963E2,1.061907959E1,-9.662858963E0,-1.433879089E1
1.457869273E2,1.133995819E1,-9.711624146E0,-1.757318878E1
1.458866593E2,4.131629944E0,-2.114092827E1,-2.242571259E1
1.459863913E2,-1.620033264E0,-2.737349129E1,-9.007072449E0
1.460861223E2,-8.603309631E0,-1.244281769E1,-5.970420837E0
1.461858543E2,-9.031463623E0,-1.490929413E1,-1.286666870E1
1.462855863E2,-7.148200989E0,-1.598848152E1,-2.855113220E1
1.463853173E2,-8.680130005E0,-3.198923302E1,-1.498403168E1
1.464850493E2,-6.148628235E0,-1.993887901E1,-2.028810120E1
1.465847813E2,-1.505836487E0,-1.988408852E1,-1.334247589E1
1.466845124E2,-3.981628418E-1,-1.044182014E1,-1.248011780E1
1.467842444E2,1.274765015E0,-1.487522697E1,-2.327761078E1
1.468839764E2,1.716156006E-1,-2.388552094E1,-2.130285645E1
1.469837074E2,4.851661682E0,-1.978035164E1,-2.454592896E1
1.470834394E2,6.534080505E0,-2.978126335E1,-3.075258636E1
1.471831714E2,1.122473145E1,-3.564255524E1,-2.806272125E1
1.472829024E2,1.442555237E1,-4.376678467E1,-2.986704254E1
1.473826344E2,1.519403076E1,-4.642088699E1,-3.547169113E1
1.474823664E2,4.299446106E0,-5.160540009E1,-2.780377197E1
1.475820974E2,6.209625244E0,-5.719550323E1,-2.660897827E1
1.476818289E2,6.719230652E0,-4.610944366E1,-1.304914856E1
1.477815609E2,5.098342896E0,-3.604166031E1,-2.162639618E1
1.478812929E2,2.398954773E1,-3.862832260E1,-3.292907715E0
1.479810239E2,4.518751526E1,-2.247475243E1,-6.879821777E0
1.480807559E2,4.364340210E1,-1.050916862E1,-7.368988037E0
1.481804879E2,-1.077819061E1,-1.836625099E1,-3.246200562E0
1.482802189E2,-8.692657471E0,-2.502570724E1,-8.897079468E0
1.483799509E2,1.179472351E1,-3.251692581E1,-2.755276489E1
1.484796829E2,1.672654724E1,-4.592880630E1,-2.775539398E1
1.485794149E2,1.693597412E1,-4.023047256E1,-2.333190918E1
1.486791465E2,1.534672546E1,-3.048546410E1,-2.168693542E1
1.487788785E2,1.521987915E1,-2.558607674E1,-1.945230103E1
1.488786105E2,1.421110535E1,-1.242936325E1,-1.780078125E1
1.489783415E2,1.344869232E1,-1.244436264E1,-1.691163635E1
1.490780735E2,1.372444153E1,-1.204525566E1,-1.579177094E1
1.491778055E2,1.342852020E1,-1.196763039E1,-1.812397766E1
1.492775375E2,1.391605377E1,-1.294552803E1,-1.726858521E1
1.493772685E2,1.435230255E1,-1.330297279E1,-1.660585022E1
1.494770005E2,1.511596680E1,-2.251848793E1,-2.095649719E1
1.495767325E2,1.467052460E1,-2.564504051E1,-2.076776886E1
1.496764647E2,1.152111816E1,-2.955053520E1,-2.146131897E1
1.497761957E2,1.485415649E1,-2.973952293E1,-2.106787109E1
1.498759277E2,1.663105774E1,-3.022084618E1,-2.198774719E1
1.499756597E2,1.900891113E1,-2.787429237E1,-2.092981720E1
1.500753907E2,1.735527039E1,-3.252663422E1,-2.326225281E1
1.501751227E2,1.686331177E1,-3.878599548E1,-2.380665588E1
1.502748547E2,1.850489807E1,-3.726213837E1,-2.392786407E1
1.503745867E2,1.696730042E1,-3.439245605E1,-2.364640808E1
1.504743177E2,1.474886322E1,-2.734802818E1,-1.922600555E1
1.505740497E2,1.620721436E1,-2.494911385E1,-2.169967651E1
1.506737808E2,1.591062927E1,-3.254857254E1,-2.378936005E1
1.507735128E2,1.486401367E1,-3.524190140E1,-2.067492676E1
1.508732438E2,1.638716125E1,-3.594208527E1,-2.564346313E1
1.509729758E2,1.458786011E1,-3.319250870E1,-2.415431976E1
1.510727078E2,1.311157227E1,-2.522863579E1,-2.079918671E1
1.511724398E2,1.312580109E1,-2.908099937E1,-2.522608185E1
1.512721708E2,1.141728973E1,-3.131549263E1,-2.380525970E1
1.513719028E2,1.125724030E1,-2.362901306E1,-2.356234741E1
1.514716348E2,1.095266724E1,-2.622454643E1,-2.455682373E1
1.515713668E2,9.036270142E0,-2.611690712E1,-2.093276978E1
1.516710980E2,1.079179382E1,-1.557932281E1,-2.047703552E1
1.517708300E2,1.176614380E1,-1.233996391E1,-1.941446686E1
1.518705620E2,9.884094238E0,-1.417999840E1,-1.751071930E1
1.519702940E2,1.363078308E1,-1.278828621E1,-1.887106323E1
1.520700250E2,1.380385590E1,-2.084309006E1,-2.150933075E1
1.521697570E2,1.246499634E1,-2.244084930E1,-2.128556061E1
1.522694890E2,1.515222931E1,-2.847178078E1,-2.383824921E1
1.523692210E2,1.419381714E1,-2.910980415E1,-2.204393768E1
1.524689520E2,1.431867218E1,-2.936544228E1,-2.621668243E1
1.525686840E2,1.199974060E1,-3.368945312E1,-2.784896851E1
1.526684161E2,1.117256165E1,-3.753389359E1,-2.459487152E1
1.527681481E2,1.439801788E1,-4.031877518E1,-2.606831360E1
1.528678801E2,1.533461761E1,-3.981356812E1,-2.531818390E1
1.529676111E2,1.396393585E1,-3.701434326E1,-2.574916840E1
1.530673431E2,1.574874878E1,-3.987445831E1,-2.708294678E1
1.531670751E2,1.465090179E1,-4.164698792E1,-2.716319275E1
1.532668071E2,1.141986084E1,-4.031836319E1,-2.786412811E1
1.533665391E2,1.405715179E1,-3.336386490E1,-2.447204590E1
1.534662701E2,1.243354034E1,-2.838382149E1,-2.354486084E1
1.535660021E2,9.629089355E0,-3.307314301E1,-2.547368622E1
1.536657340E2,1.409465027E1,-3.318514633E1,-2.302995300E1
1.537654660E2,1.374918365E1,-2.826997948E1,-2.224786377E1
1.538651980E2,1.424053955E1,-3.222734070E1,-2.464314270E1
1.539649290E2,1.405622101E1,-3.344518661E1,-2.439305115E1
1.540646610E2,1.062519073E1,-3.080638313E1,-2.576604462E1
1.541643930E2,1.287258148E1,-3.321059036E1,-2.447433472E1
1.542641250E2,1.511441803E1,-3.064755821E1,-2.235556030E1
1.543638570E2,1.359500885E1,-2.944417381E1,-2.392441559E1
1.544635880E2,1.538413239E1,-3.018165398E1,-2.373143768E1
1.545633200E2,1.441086578E1,-2.693670464E1,-2.210856628E1
1.546630520E2,1.386427307E1,-3.031028175E1,-2.444663239E1
1.547627845E2,1.466697693E1,-3.009228706E1,-2.365695953E1
1.548625165E2,1.185342407E1,-2.604992485E1,-2.408656311E1
1.549622475E2,1.404999542E1,-3.068949318E1,-2.473528290E1
1.550619795E2,1.281996918E1,-3.030185890E1,-2.639131165E1
1.551617115E2,1.154844666E1,-3.132068062E1,-2.372511292E1
1.552614435E2,1.121531677E1,-2.801042747E1,-2.289217377E1
1.553611755E2,9.003204346E0,-2.572397804E1,-2.324362946E1
1.554609075E2,1.050544739E1,-2.817910576E1,-2.336959839E1
1.555606385E2,1.098400879E1,-2.699301720E1,-2.288257599E1
1.556603705E2,8.313308716E0,-2.665562630E1,-2.548397827E1
1.557601024E2,1.056101990E1,-2.961136055E1,-2.393482208E1
1.558598344E2,1.022808838E1,-3.214142227E1,-2.507648468E1
1.559595664E2,9.380416870E0,-3.627787399E1,-2.720282745E1
1.560592984E2,1.097590637E1,-3.583403015E1,-2.620080566E1
1.561590304E2,9.071296692E0,-3.384008789E1,-2.727185822E1
1.562587614E2,9.768272400E0,-3.646577072E1,-2.744363403E1
1.563584934E2,9.308219910E0,-3.573303604E1,-2.831667328E1
1.564582254E2,9.567253113E0,-3.459656906E1,-2.722707367E1
1.565579574E2,8.417762756E0,-3.377906799E1,-2.973578644E1
1.566576894E2,-6.903610229E-1,-4.037355042E1,-3.831598663E1
1.567574207E2,-1.611480713E0,-4.497302246E1,-2.888822937E1
1.568571527E2,-5.801414490E0,-3.756728363E1,-3.641665268E1
1.569568837E2,8.159790039E-1,-3.214631653E1,-3.729364777E1
1.570566157E2,-5.849517822E0,-2.478935051E1,-4.468256760E1
1.571563477E2,3.168388367E0,-3.011709023E1,-5.599354935E1
1.572560797E2,7.673637390E0,-5.756595612E1,-4.962479782E1
1.573558117E2,1.412956238E0,-4.684980011E1,-3.299845886E1
1.574555437E2,-4.797859192E0,-4.332155609E1,-2.865480804E1
1.575552757E2,-7.191047668E0,-3.338049698E1,-2.350582123E1
1.576550077E2,-7.061134338E0,-3.451830292E1,-2.693930054E1
1.577547390E2,-4.899391174E0,-3.482033157E1,-2.124616241E1
1.578544710E2,-5.548423767E0,-3.053644371E1,-1.754507446E1
1.579542030E2,-4.284629822E0,-3.673101807E1,-2.067808533E1
1.580539350E2,-3.770988464E0,-3.097900963E1,-1.002937317E1
1.581536670E2,2.590637207E-1,-2.757855415E1,-2.059932709E1
1.582533990E2,6.768341064E-1,-3.481210709E1,-2.029407501E1
1.583531310E2,-1.761840820E0,-3.413662338E1,-2.129602051E1
1.584528630E2,-1.215141296E0,-3.718336487E1,-2.960890198E1
1.585525950E2,-6.302795410E0,-4.487177277E1,-2.173314667E1
1.586523260E2,-8.671768188E0,-3.990047455E1,-1.719356537E1
1.587520583E2,-1.648750305E0,-2.710837746E1,-1.121479797E1
1.588517903E2,3.677711487E0,-1.592485237E1,-2.200151062E1
1.589515223E2,-4.359436035E-2,-3.187969780E1,-3.041433716E1
1.590512543E2,-2.560971832E1,-2.369324112E1,-1.095972443E1
1.591509863E2,-2.875823975E0,-3.106049538E1,-4.945263290E1
1.592507183E2,-5.240249634E-1,-5.422183228E1,-4.134514999E1
1.593504503E2,1.259628296E1,-5.136450195E1,-4.110804367E1
1.594501823E2,2.633108521E1,-4.038054657E1,-2.441635895E1
